车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
丰田 威驰FS 2017款 1.5L CVT锋驰版,降价急售,¥7.50,新车指导价9.30万(含税),2018-07,0.64万公里,国五,1.5,0次过户,2020-7,2019-7,已过期,1.5L 107马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/yibin/bac0d340617f8af0x.htm
福特 翼搏 2013款 1.5L 自动风尚型,降价急售,¥5.91,新车指导价12.20万(含税),2013-12,6.4万公里,国四,1.5,0次过户,2019-12,2019-12,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/qd/9fd65d207f348a52x.htm
Jeep 自由光 2016款 2.4L 领先版,降价急售,¥12.80,新车指导价24.90万(含税),2016-04,5.56万公里,国五,2.4,0次过户,2020-4,已过期,已过期,2.4L 175马力 L4,9档手自一体变速箱(AT),https://www.guazi.com/ty/2ee8f96097f4968dx.htm
现代ix35 2013款 2.0L 自动两驱舒适型GL 国IV,降价急售,¥9.00,新车指导价20.00万(含税),2014-12,4.31万公里,国四,2.0,0次过户,2019-12,2019-12,2019-12,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/83181d4f77d8279fx.htm
雪铁龙 世嘉 2016款 经典 三厢 1.6L 手动品尚型,0过户,¥4.20,新车指导价10.40万(含税),2014-11,5.74万公里,国五,1.6,0次过户,2020-11,2019-11,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/46b515fda85f7d6dx.htm
丰田 威驰 2017款 1.5L CVT创行版,降价急售,¥6.60,新车指导价9.50万(含税),2017-03,3.92万公里,国五,1.5,0次过户,2020-3,2020-3,已过期,1.5L 107马力 L4,8档无级变速箱(CVT),https://www.guazi.com/hrb/b63c51126d256872x.htm
标致308 2012款 1.6L 自动风尚型,降价急售,¥4.60,新车指导价13.20万(含税),2012-10,3.16万公里,国四,1.6,0次过户,2019-10,2019-10,已过期,1.6L 106马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/xa/d2629b866547af41x.htm
雪铁龙C3-XR 2015款 1.6L 自动先锋型,严选车,5.92,原价6.63万,2016-04,4.83万公里,国五,1.6,0次过户,2020-4,2020-4,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/dg/9d87e7fbc8922432x.htm
东风风神AX3 2016款 1.5L 自动尊酷型,严选车,4.54,原价4.76万,2016-06,1.43万公里,国五,1.5,0次过户,2020-6,2019-6,已过期,1.5L 116马力 L4,4档自动变速箱(AT),https://www.guazi.com/foshan/c6632e439d117d99x.htm
现代 索纳塔八 2014款 2.0L 自动尊贵版,降价急售,¥9.20,新车指导价21.60万(含税),2014-10,5.06万公里,国四,2.0,0次过户,2020-10,2019-10,2019-10,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/d734033443880359x.htm
日产 轩逸 2012款 1.6XE CVT舒适版,降价急售,¥8.33,新车指导价14.00万(含税),2015-08,3.95万公里,国五,1.6,0次过户,2019-8,2019-7,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/huizhou/36ad92454aabec85x.htm
别克 英朗 2013款 GT 1.6L 自动时尚版,0过户,¥5.50,新车指导价16.60万(含税),2013-08,3.98万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/ba8acf639df46c8fx.htm
标致308 2013款 1.6L 自动优尚型,严选车,4.44,原价4.58万,2013-08,5.93万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/dg/f93f9fa710c629f1x.htm
奥迪A4L 2012款 2.0 TFSI 自动标准型,0过户,¥11.00,新车指导价33.60万(含税),2012-09,16.53万公里,国四,2.0,0次过户,2019-9,2019-8,2019-9,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/nj/2c89993f287fc988x.htm
沃尔沃S60 2012款 T5 智尊版(进口),严选车,9.37,原价10.12万,2013-05,15.77万公里,国四,2.0,0次过户,2019-5,2019-5,已过期,2.0T 240马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/dg/2c66750088b05af4x.htm
日产 阳光 2016款 1.5XE 手动领先版,严选车,¥4.51,新车指导价8.80万(含税),2016-11,2.3万公里,国五,1.5,0次过户,2020-11,2019-11,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/50e6acc9251e9c2dx.htm
宝骏560 2015款 1.8L 手动精英型,降价急售,¥5.20,新车指导价9.10万(含税),2016-09,2.68万公里,国五,1.8,0次过户,2020-9,2019-9,2019-9,1.8L 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/a732337d3b4d0db1x.htm
宝骏560 2015款 1.8L 手动精英型,降价急售,¥5.20,新车指导价9.10万(含税),2016-09,2.68万公里,国五,1.8,0次过户,2020-9,2019-9,2019-9,1.8L 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/a732337d3b4d0db1x.htm
宝骏510 2017款 1.5L 手动豪华型,降价急售,¥4.78,新车指导价7.60万(含税),2017-09,2.07万公里,国五,1.5,0次过户,2019-9,2019-8,2019-8,1.5L 112马力 L4,6档手动变速箱(MT),https://www.guazi.com/jilin/4164e1bfe640d48fx.htm
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,降价急售,¥7.30,新车指导价14.80万(含税),2016-05,1.71万公里,国五,1.5,0次过户,2020-5,2019-5,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/su/7df47b31d6300b47x.htm
别克 君威 2012款 2.0L 豪华版,,¥6.95,新车指导价22.10万(含税),2012-07,6.82万公里,国四,2.0,1次过户,2019-7,2019-7,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/69f26535dcdcd744x.htm
别克GL8 2012款 2.4L BASE舒适版,降价急售,¥8.50,新车指导价22.70万(含税),2013-01,12.34万公里,国四,2.4,0次过户,2020-1,2020-1,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jn/efce790a59c64f65x.htm
五菱宏光 2014款 1.2L 标准型,严选车,¥2.66,新车指导价5.30万(含税),2014-12,3.14万公里,国四,1.2,1次过户,2020-12,2019-12,已过期,1.2L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/d387a3af46aaf3eax.htm
DS 5LS 2014款 1.6T 雅致版THP160,降价急售,¥7.40,新车指导价20.10万(含税),2014-06,6.6万公里,国五,1.6,0次过户,2020-6,2019-6,已过期,1.6T 163马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/su/9e06e77f3c91ef90x.htm
起亚K2 2015款 三厢 1.4L MT GLS,降价急售,¥4.40,新车指导价8.50万(含税),2016-05,5.57万公里,国四,1.4,0次过户,2020-5,2020-4,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/lz/af37b8590e2aa61ax.htm
日产 轩逸 2016款 经典 1.6XE 手动舒适版,严选车,¥5.70,新车指导价10.80万(含税),2016-05,3.85万公里,国五,1.6,1次过户,2020-5,2020-3,2020-3,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/foshan/65dd81ba94e07341x.htm
大众 桑塔纳 2013款 1.6L 自动风尚版,0过户,¥5.21,新车指导价10.80万(含税),2013-04,5.48万公里,国四,1.6,0次过户,2020-4,2020-4,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/dl/a2dd24f3b71f8b31x.htm
大众 高尔夫 2011款 1.6 自动舒适型,降价急售,¥5.38,新车指导价15.20万(含税),2011-11,13.3万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 105马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/zz/2939603b71132b66x.htm
哈弗H2 2016款 红标 1.5T 自动两驱豪华型,严选车,¥6.63,新车指导价13.30万(含税),2016-03,3.16万公里,国五,1.5,0次过户,2020-3,2020-3,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/62164e11f65fb9c6x.htm
起亚 智跑 2011款 2.0L 自动两驱版GLS,0过户,¥6.80,新车指导价20.90万(含税),2011-09,12.27万公里,国四,2.0,0次过户,2019-9,2019-9,已过期,2.0L 163马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yantai/f9046e8bf48e1d16x.htm
大众 高尔夫 2012款 1.6 自动舒适型,降价急售,¥5.80,新车指导价14.40万(含税),2012-03,11.94万公里,国四,1.6,0次过户,2020-3,2019-6,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/58a411f3906558f7x.htm
别克 英朗 2013款 GT 1.6L 自动时尚版,降价急售,¥5.52,新车指导价16.60万(含税),2013-01,7.58万公里,国四,1.6,1次过户,2020-1,2019-9,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/633b5286c5ea151dx.htm
别克 凯越 2013款 1.5L 手动经典型,严选车,3.35,原价3.78万,2014-05,8.53万公里,国四,1.5,0次过户,2020-5,2020-4,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/3797e807e1dd125bx.htm
大众POLO 2014款 1.6L 手动舒适版,严选车,4.12,原价4.52万,2015-03,8.33万公里,国五,1.6,1次过户,2021-3,2020-2,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/45ab7a5e68c33c71x.htm
福特 福睿斯 2017款 1.5L 自动舒适型,准新车,¥7.71,新车指导价11.70万(含税),2018-04,0.38万公里,国五,1.5,0次过户,2020-4,2019-5,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/tangshan/d8fb649bc93fd629x.htm
大众 朗逸 2013款 改款经典 1.6L 自动舒适版,降价急售,¥8.20,新车指导价15.00万(含税),2016-03,5.35万公里,国四,1.6,0次过户,2020-3,2020-3,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xm/906acaf1c99d6cb3x.htm
日产 阳光 2016款 1.5XE 手动领先版,降价急售,¥4.85,新车指导价8.80万(含税),2017-01,2.62万公里,国五,1.5,0次过户,2021-1,2019-12,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/10da6c214eb7bee6x.htm
大众 宝来 2014款 1.6L 自动时尚型,0过户,¥6.50,新车指导价13.00万(含税),2014-06,3.46万公里,国四,1.6,0次过户,2020-6,2019-6,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/14caef936e480ae7x.htm
别克 英朗 2015款 15N 自动精英型,降价急售,¥7.30,新车指导价13.80万(含税),2016-03,2.94万公里,国五,1.5,0次过户,2020-3,2020-2,已过期,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/ec3c37257ee08926x.htm
别克 英朗 2013款 XT 1.6L 自动时尚版,降价急售,¥6.25,新车指导价16.30万(含税),2014-08,3.53万公里,国四,1.6,0次过户,2020-8,2019-7,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jinhua/692f51c18f5466fax.htm
日产 轩逸 2012款 经典 1.6XE 手动舒适版,降价急售,¥4.40,新车指导价10.80万(含税),2015-11,11.96万公里,国五,1.6,0次过户,2019-11,2019-10,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/62dac8a0e73eb6c6x.htm
现代 瑞纳 2010款 三厢 1.4L 自动舒适型GS,严选车,¥3.86,新车指导价9.40万(含税),2013-03,6.44万公里,国四,1.4,0次过户,2020-3,2020-3,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/huizhou/8951c90c5e988e6bx.htm
大众 迈腾 2013款 1.8TSI 领先型,0过户,¥13.55,新车指导价23.90万(含税),2013-10,4.82万公里,国四,1.8,0次过户,2019-10,2019-10,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dg/31160ac7cebd6840x.htm
大众 桑塔纳 2015款 1.6L 手动风尚版,降价急售,¥4.60,新车指导价9.80万(含税),2015-07,2.72万公里,国五,1.6,0次过户,2019-7,2019-6,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/9e9f362668293cb9x.htm
别克 英朗 2013款 GT 1.6L 自动时尚版,降价急售,¥6.50,新车指导价16.60万(含税),2014-04,5.06万公里,国四,1.6,0次过户,2020-4,2019-4,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/704abab01614a354x.htm
日产 轩逸 2012款 经典 1.6XE 手动舒适版,0过户,¥5.21,新车指导价10.80万(含税),2013-12,4.77万公里,国四,1.6,0次过户,2019-12,2019-11,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/ad8217ffe481475fx.htm
丰田 卡罗拉 2014款 1.6L CVT GL,0过户,¥8.65,新车指导价12.80万(含税),2016-01,5万公里,国五,1.6,0次过户,2020-6,2020-1,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sy/1e5f1fa47525a4bcx.htm
雪铁龙C4L 2014款 1.8L 智驱版 自动劲智型,严选车,¥6.64,新车指导价17.20万(含税),2014-06,4.58万公里,国四,1.8,0次过户,2020-6,2019-6,已过期,1.8L 139马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/19856711c1af6b9fx.htm
MINI 2014款 1.2T ONE+,降价急售,¥14.60,新车指导价24.40万(含税),2015-11,2.48万公里,国四,1.2,2次过户,2019-11,2019-11,已过期,1.2T 102马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/cd/1bc7ed5d3edeeb91x.htm
菲亚特 菲翔 2012款 1.4T 自动劲享版,0过户,¥5.00,新车指导价15.10万(含税),2014-09,7.03万公里,国五,1.4,0次过户,2020-9,2019-9,已过期,1.4T 120马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/su/f3b1df852b3b2d98x.htm
雪佛兰 科鲁兹 2013款 1.6L SL天地版 AT,降价急售,¥5.00,新车指导价13.90万(含税),2013-12,5.81万公里,国四,1.6,1次过户,2019-12,2019-12,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/88cc1a5c9b01d5cdx.htm
大众POLO 2016款 1.4L 手动风尚型,0过户,¥5.20,新车指导价8.20万(含税),2016-01,3.82万公里,国五,1.4,0次过户,2020-1,2020-1,已过期,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/wh/5fe8361c36e279b7x.htm
大众 速腾 2015款 1.6L 自动舒适型,0过户,¥9.00,新车指导价16.40万(含税),2016-08,4.87万公里,国五,1.6,0次过户,2020-8,2019-8,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/su/0e3059ea3011906fx.htm
荣威550 2014款 550S 1.8L 自动智选版,降价急售,¥5.50,新车指导价14.10万(含税),2015-06,3.84万公里,国五,1.8,0次过户,2019-6,2019-6,已过期,1.8L 133马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nb/dffc63efdf6f7d1ax.htm
哈弗H6 2011款 2.0L 手动两驱精英型,严选车,¥3.16,新车指导价11.50万(含税),2011-11,7.32万公里,国四,2.0,2次过户,2019-11,2019-11,已过期,2.0L 133马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/0815e68cce9ffbc1x.htm
斯巴鲁 傲虎 2013款 2.5i 运动版,严选车,11.57,原价12.75万,2013-07,9.01万公里,国四,2.5,0次过户,2019-7,2019-7,2019-7,2.5L 173马力 H4,6档无级变速箱(CVT),https://www.guazi.com/gz/9216ac8dfcadd3c5x.htm
宝骏730 2016款 1.8L 手动豪华型 7座,严选车,4.75,原价5万,2015-11,7.99万公里,国五,1.8,0次过户,2019-11,2019-11,已过期,1.8L 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/a1de620e65c233dax.htm
雪铁龙 世嘉 2013款 三厢 1.6L 自动品尚型,降价急售,¥5.21,新车指导价12.80万(含税),2014-09,5.94万公里,国五,1.6,1次过户,2020-9,2019-9,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/yantai/a23459bd7822b087x.htm
本田 歌诗图 2014款 2.4L 豪华导航版,0过户,¥14.56,新车指导价28.90万(含税),2014-08,6.76万公里,国四,2.4,0次过户,2021-8,2019-8,2019-8,2.4L 197马力 L4,5档自动变速箱(AT),https://www.guazi.com/qd/7109aeb11970385ex.htm
宝骏560 2016款 1.8L 手动豪华型,降价急售,¥5.50,新车指导价9.10万(含税),2016-11,4.2万公里,国五,1.8,0次过户,2020-11,2019-11,已过期,1.8L 137马力 L4,6档手动变速箱(MT),https://www.guazi.com/huaian/f686cd694f9d3267x.htm
长安CX20 2014款 1.4L 手动天窗导航版 国IV,降价急售,¥3.05,新车指导价6.50万(含税),2014-11,4.31万公里,国四,1.4,0次过户,2020-11,2019-10,已过期,1.4L 101马力 L4,5档手动变速箱(MT),https://www.guazi.com/sjz/828818bf0381eca3x.htm
别克 昂科拉 2013款 1.4T 自动四驱旗舰型,降价急售,¥6.43,新车指导价21.40万(含税),2013-10,8.46万公里,国四,1.4,0次过户,2019-10,2019-10,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nb/67aee695ec317d5dx.htm
长安 逸动 2014款 1.6L 手动豪华型,降价急售,¥3.35,新车指导价8.70万(含税),2014-05,7.17万公里,国四,1.6,0次过户,2020-5,2019-5,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/xuzhou/59dfbae42bb0c81fx.htm
长安 逸动 2012款 1.6L 手动豪华型 国IV,降价急售,¥3.10,新车指导价8.70万(含税),2013-01,8.54万公里,国四,1.6,1次过户,2020-1,2020-2,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/403e75a3b93b5e26x.htm
大众 高尔夫 2016款 230TSI 自动舒适型,降价急售,¥11.00,新车指导价16.80万(含税),2017-01,2.15万公里,国五,1.4,0次过户,2021-1,2020-1,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/su/23f709f1b430a6ffx.htm
现代 朗动 2015款 1.6L 自动领先型,0过户,¥7.20,新车指导价13.90万(含税),2015-11,6.38万公里,国四,1.6,0次过户,2019-11,2019-12,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nmg/4dc8875166f36c94x.htm
江淮 瑞风S3 2014款 1.5L CVT豪华智能型,降价急售,¥4.10,新车指导价9.20万(含税),2015-08,5.2万公里,国四,1.5,0次过户,2019-8,2019-8,已过期,1.5L 113马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/km/fd1768276dcbc84dx.htm
吉利 博越 2016款 1.8TD 手动智慧型,降价急售,¥7.50,新车指导价14.10万(含税),2016-09,2.98万公里,国五,1.8,0次过户,2020-9,2019-8,已过期,1.8T 163马力 L4,6档手动变速箱(MT),https://www.guazi.com/hz/9730ee56a14e53dcx.htm
雪铁龙 爱丽舍 2015款 质尚版 1.6L 手动时尚型,降价急售,¥3.99,新车指导价9.10万(含税),2015-03,4.91万公里,国五,1.6,2次过户,2021-3,2020-3,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/ebe919c3a8aea01cx.htm
传祺GS5 2012款 2.0L 手动两驱舒适版,0过户,¥4.50,新车指导价13.40万(含税),2013-01,9.64万公里,国四,2.0,0次过户,2021-1,2020-4,已过期,2.0L 147马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/f8766affd005e83bx.htm
大众 高尔夫 2012款 1.6 自动舒适型,严选车,6.57,原价6.79万,2013-11,6.18万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/7034a841869a1ebcx.htm
陆风X7 2015款 2.0T 全景尊贵版,降价急售,¥7.00,新车指导价15.20万(含税),2016-11,5.02万公里,国五,2.0,0次过户,2020-11,2019-11,已过期,2.0T 190马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/sz/daf141127026fc84x.htm
现代ix25 2015款 1.6L 自动两驱智能型GLS,严选车,7.97,原价8.27万,2016-08,2.28万公里,国五,1.6,0次过户,2020-8,2019-6,已过期,1.6L 125马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/877baefb3e401ecdx.htm
大众 途安 2015款 1.4T 手动风尚版5座,0过户,¥7.00,新车指导价15.20万(含税),2016-02,9.3万公里,国五,1.4,0次过户,2020-2,2020-4,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/yangzhou/e7735abd0b49592bx.htm
众泰T600 2015款 1.5T 手动尊贵型,降价急售,¥4.40,新车指导价10.70万(含税),2015-05,2.35万公里,国四,1.5,0次过户,2019-5,2019-5,已过期,1.5T 162马力 L4,5档手动变速箱(MT),https://www.guazi.com/jinhua/2f114da9eb9d522ex.htm
福特 福睿斯 2015款 1.5L 手动舒适型,降价急售,¥5.00,新车指导价10.50万(含税),2016-01,3.61万公里,国五,1.5,0次过户,2020-1,2020-1,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/xinxiang/0c0b47eead3a42c7x.htm
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,0过户,¥8.44,新车指导价14.80万(含税),2016-06,4.75万公里,国五,1.5,0次过户,2022-3,2020-5,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/3fc75acb7f2c5db3x.htm
雪佛兰 科鲁兹 2009款 1.6L SE MT,0过户,¥3.55,新车指导价13.00万(含税),2011-08,6.28万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/945a052ead61055ax.htm
奇瑞 艾瑞泽5 2016款 1.5L CVT领锐版,降价急售,¥4.00,新车指导价8.50万(含税),2016-05,5.22万公里,国五,1.5,0次过户,2020-5,2020-5,已过期,1.5L 116马力 L4,7档无级变速箱(CVT),https://www.guazi.com/bj/70f2475bafb04692x.htm
