车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
东南 V3菱悦 2015款 1.5L 手动精明版,严选车,¥2.65,新车指导价6.20万(含税),2015-03,3.72万公里,国五,1.5,0次过户,2020-3,2020-3,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/jiaxing/cffcd50afc714bdbx.htm
现代 瑞奕 2014款 1.4L 自动GLX,0过户,¥4.48,新车指导价9.50万(含税),2014-07,7.71万公里,国四,1.4,0次过户,2020-7,2019-7,2019-7,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/tangshan/713ee296e0681dffx.htm
丰田 威驰 2014款 1.3L 自动型尚版,降价急售,¥4.90,新车指导价9.10万(含税),2014-06,3.58万公里,国四,1.3,1次过户,2020-6,2019-6,2020-6,1.3L 99马力 L4,4档自动变速箱(AT),https://www.guazi.com/hrb/94aa9360064384e9x.htm
海马S5 2015款 1.6L 手动豪华型天窗版,降价急售,¥4.20,新车指导价9.30万(含税),2015-08,6.16万公里,国四,1.6,0次过户,2019-8,2019-7,2019-7,1.6L 122马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/1a01d9bffe322380x.htm
荣威550 2012款 550 1.8L 自动超值版,降价急售,¥3.50,新车指导价15.20万(含税),2012-03,14.52万公里,国四,1.8,0次过户,2020-3,2020-3,已过期,1.8L 133马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/su/d44f15d505bbbd06x.htm
荣威350 2010款 350C 1.5L 自动迅逸版,严选车,2.53,原价2.77万,2010-06,7.37万公里,国四,1.5,0次过户,2019-6,2019-5,已过期,1.5L 109马力 L4,4档自动变速箱(AT),https://www.guazi.com/jinhua/7f58535f9b4632eax.htm
斯柯达 晶锐 2011款 1.6L 自动酷黑版,0过户,¥4.20,新车指导价11.80万(含税),2012-01,5.72万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/c895d26716c8bf29x.htm
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,0过户,¥5.75,新车指导价11.90万(含税),2016-01,3.67万公里,国五,1.5,0次过户,2020-1,2019-10,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/huizhou/dcea896c0df1818bx.htm
哈弗H6 2015款 升级版 1.5T 手动两驱精英型,降价急售,¥5.72,新车指导价11.90万(含税),2015-01,3.28万公里,国四,1.5,0次过户,2021-1,2020-1,2020-1,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cc/9dee6e0b92b2debfx.htm
大众POLO 2014款 1.4L 自动舒适版,降价急售,¥5.42,新车指导价10.70万(含税),2014-12,5.16万公里,国四,1.4,0次过户,2020-12,2019-12,已过期,1.4L 90马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/huaian/fc34ae1e77a2496bx.htm
荣威950 2012款 2.0L 舒适版,0过户,¥6.86,新车指导价18.30万(含税),2013-05,4.44万公里,国四,2.0,0次过户,2020-5,2019-5,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/7ca39ff2db30d751x.htm
雪佛兰 科鲁兹 2013款 1.8L SE AT,降价急售,¥4.32,新车指导价14.90万(含税),2014-01,13.17万公里,国四,1.8,0次过户,2020-1,2020-1,已过期,1.8L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/su/fb80255030e11b83x.htm
别克 凯越 2013款 1.5L 手动尊享型,严选车,¥3.87,新车指导价11.50万(含税),2014-10,3.74万公里,国四,1.5,1次过户,2020-10,2019-10,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/wenzhou/b2b39a926252e9e5x.htm
长安 逸动 2012款 1.6L 手动豪华型 国IV,降价急售,¥3.10,新车指导价8.70万(含税),2013-03,7.39万公里,国四,1.6,0次过户,2020-3,2020-3,2020-3,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/wx/3515b65183dfdc6cx.htm
英菲尼迪Q50L 2015款 2.0T 悦享版,0过户,¥19.80,新车指导价33.60万(含税),2015-09,3.3万公里,国五,2.0,0次过户,2019-9,2019-7,已过期,2.0T 211马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/km/f038ac562247bf83x.htm
标致2008 2014款 1.6L 自动时尚版,降价急售,¥5.73,新车指导价13.20万(含税),2014-12,5.77万公里,国五,1.6,0次过户,2020-12,2019-12,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/wh/e12c8b9543e14d57x.htm
奔腾B50 2012款 1.6L 手动天窗型,0过户,¥3.40,新车指导价10.50万(含税),2012-09,6.94万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/f1f998c8c8c012d7x.htm
奔驰C级 2015款 C 260 L 运动型,严选车,¥23.44,新车指导价52.00万(含税),2015-05,7万公里,国五,2.0,0次过户,2021-5,2019-7,2019-7,2.0T 211马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/sh/59e614393511af51x.htm
Smart smart fortwo 2012款 1.0 MHD 硬顶舒适版,严选车,4.93,原价5.05万,2013-10,3.59万公里,国四,1.0,0次过户,2019-10,2019-10,已过期,1.0L 70马力 L3,5档机械式自动变速箱(AMT),https://www.guazi.com/hz/a9a88db0b1ce29cdx.htm
雪佛兰 创酷 2014款 1.4T 自动两驱豪华型,降价急售,¥6.88,新车指导价14.50万(含税),2014-07,3.76万公里,国四,1.4,0次过户,2020-7,2019-7,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/dcedf776c878f17cx.htm
日产 天籁 2011款 2.5L XL荣耀版,降价急售,¥7.42,新车指导价26.60万(含税),2011-09,11.07万公里,国四,2.5,2次过户,2019-9,2019-9,已过期,2.5L 185马力 V6,6档无级变速箱(CVT),https://www.guazi.com/su/bb4385635f6ac912x.htm
江淮 瑞风S3 2016款 1.5L 手动豪华智能型,0过户,¥4.20,新车指导价8.10万(含税),2015-10,1.75万公里,国五,1.5,0次过户,2019-10,2019-10,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/su/bfc7d77601e7be77x.htm
比亚迪S6 2013款 劲悦版 2.0L 手动豪华型 5座,严选车,2.62,原价2.91万,2013-12,3.92万公里,国四,2.0,0次过户,2019-12,2019-12,已过期,2.0L 140马力 L4,5档手动变速箱(MT),https://www.guazi.com/wenzhou/45cccd7567b9454bx.htm
宝骏730 2016款 1.5L 手动舒适型 7座,0过户,¥4.94,新车指导价7.60万(含税),2016-05,4.82万公里,国四,1.5,0次过户,2019-5,2019-5,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/weifang/49d13b8fefa99c4dx.htm
现代 瑞纳 2014款 1.4L 自动智能型GLS,降价急售,¥5.21,新车指导价9.40万(含税),2014-05,1.52万公里,国四,1.4,0次过户,2020-5,2019-5,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/sz/07c2d43f07ab0a17x.htm
雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,,¥4.70,新车指导价11.70万(含税),2015-03,9.16万公里,国五,1.6,2次过户,2021-3,2020-1,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/yantai/145584e44aee8045x.htm
丰田 凯美瑞 2013款 200G 经典豪华版,严选车,9.54,原价10.45万,2014-10,8.52万公里,国四,2.0,0次过户,2020-10,2019-10,已过期,2.0L 147马力 L4,4档自动变速箱(AT),https://www.guazi.com/wenzhou/a1d66c612d4a3407x.htm
大众CC 2016款 2.0TSI 至尊型,降价急售,¥16.50,新车指导价33.00万(含税),2015-07,2.21万公里,国五,2.0,2次过户,2019-7,2019-7,已过期,2.0T 200马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/tangshan/d2df41d3447cd9dex.htm
日产 天籁 2016款 改款 2.0L XL舒适版,降价急售,¥14.20,新车指导价20.30万(含税),2015-12,10.3万公里,国五,2.0,1次过户,2019-12,2019-10,已过期,2.0L 150马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sy/6e9ea190016fa292x.htm
马自达 昂克赛拉 2017款 两厢 1.5L 自动舒适型,准新车,¥10.00,新车指导价13.40万(含税),2018-08,0.41万公里,国五,1.5,0次过户,2020-8,2019-8,已过期,1.5L 117马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nantong/a51ea191d8d131acx.htm
丰田 卡罗拉 2017款 1.6L CVT GL,降价急售,¥8.25,新车指导价12.80万(含税),2016-04,6.19万公里,国五,1.6,0次过户,2020-4,2020-4,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/nj/2e437122505988cex.htm
别克 君威 2015款 2.0L 领先时尚型,降价急售,¥8.66,新车指导价19.40万(含税),2014-10,4.45万公里,国五,2.0,0次过户,2020-10,2019-10,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/su/4e704aa85b88d605x.htm
大众POLO 2013款 1.6L 自动舒适版,降价急售,¥5.30,新车指导价12.10万(含税),2013-03,4.24万公里,国四,1.6,0次过户,2020-3,2019-5,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/ff039db5b685ab59x.htm
别克 凯越 2011款 1.6LX-AT,严选车,¥3.38,新车指导价11.40万(含税),2011-12,4.12万公里,国四,1.6,1次过户,2019-12,2019-12,已过期,1.6L 110马力 L4,4档自动变速箱(AT),https://www.guazi.com/jiaxing/899010011ff54fadx.htm
福特 福克斯 2012款 两厢 1.6L 手动风尚型,严选车,4.36,原价4.86万,2014-09,8.41万公里,国四,1.6,0次过户,2020-9,2019-8,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/nb/f6a81654d83f8e86x.htm
奥迪Q3 2015款 35 TFSI 舒适型,降价急售,¥18.50,新车指导价34.30万(含税),2015-06,4.47万公里,国五,2.0,0次过户,2019-6,2019-6,已过期,2.0T 170马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sy/be3ec51769f89df7x.htm
大众 桑塔纳 2013款 1.6L 手动豪华版,降价急售,¥5.00,新车指导价12.40万(含税),2013-12,3.81万公里,国四,1.6,0次过户,2019-12,2019-12,2019-12,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/wx/6cd832a9977283e5x.htm
福特 翼搏 2013款 1.5L 自动风尚型,降价急售,¥5.68,新车指导价12.20万(含税),2015-06,3.28万公里,国四,1.5,0次过户,2019-6,2019-6,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/xm/52fffb8a8248ae82x.htm
大众 帕萨特 2013款 1.4TSI 手动尊雅版,0过户,¥9.38,新车指导价20.00万(含税),2015-09,4.4万公里,国四,1.4,0次过户,2019-9,2019-10,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/nj/a92898eb8d0e1078x.htm
大众 桑塔纳 2015款 1.6L 手动风尚版,降价急售,¥5.00,新车指导价9.80万(含税),2016-03,8.3万公里,国五,1.6,0次过户,2020-3,2020-3,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/2d87b9887f9cdc0fx.htm
WEY VV5 2017款 2.0T 旗舰型,降价急售,¥12.80,新车指导价17.70万(含税),2017-12,1.23万公里,国五,2.0,0次过户,2019-12,2019-12,已过期,2.0T 197马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cq/4faa21d141d045f2x.htm
日产 阳光 2011款 1.5XE 手动舒适版,严选车,2.85,原价3万,2011-06,5.53万公里,国四,1.5,0次过户,2019-6,2019-5,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/4b95b7117bb8c088x.htm
福特 福睿斯 2015款 1.5L 自动舒适型,0过户,¥5.84,新车指导价11.70万(含税),2016-06,6.82万公里,国五,1.5,0次过户,2020-6,2019-6,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/wenzhou/623ccf372d6d3af1x.htm
大众 高尔夫 2012款 1.4TSI 自动豪华型,,¥8.00,新车指导价18.20万(含税),2013-06,4.96万公里,国四,1.4,1次过户,2020-6,2020-6,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/hz/61951607b3579855x.htm
雪佛兰 创酷 2016款 1.4T 自动两驱舒适天窗版,0过户,¥7.30,新车指导价13.20万(含税),2016-09,3.21万公里,国五,1.4,0次过户,2020-9,2019-7,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jn/577c42c635087b42x.htm
海马S5 2014款 1.6L 手动智乐型,0过户,¥4.00,新车指导价10.20万(含税),2014-06,6.13万公里,国四,1.6,0次过户,2020-6,2019-6,已过期,1.6L 122马力 L4,5档手动变速箱(MT),https://www.guazi.com/wx/0aeed0bedea3c0c8x.htm
大众 朗逸 2011款 1.6L 自动品雅版,严选车,4.33,原价4.49万,2012-02,7.88万公里,国四,1.6,0次过户,2020-2,2020-2,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/69f9d70e263c1024x.htm
雪佛兰 科帕奇 2014款 2.4L 四驱旗舰版 7座,严选车,¥8.63,新车指导价22.80万(含税),2014-05,5.05万公里,国四,2.4,0次过户,2020-5,2019-4,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/e7d7b763a6bdd2c1x.htm
福特 蒙迪欧-致胜 2011款 2.3L 豪华型,降价急售,¥7.50,新车指导价21.10万(含税),2013-06,3.42万公里,国四,2.3,0次过户,2019-6,2019-6,2019-6,2.3L 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/5358e2885f17caaex.htm
哈弗M6 2017款 1.5T 自动两驱精英型,降价急售,¥7.30,新车指导价11.40万(含税),2018-02,0.73万公里,国五,1.5,0次过户,2020-2,2020-2,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/foshan/1f56768854e2c136x.htm
雪佛兰 科帕奇 2012款 2.4L 四驱旗舰版 7座,严选车,¥7.74,新车指导价28.60万(含税),2013-06,7.37万公里,国四,2.4,1次过户,2019-6,2020-4,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/d8f55b126520af90x.htm
别克 君威 2014款 2.0L 领先时尚型,降价急售,¥10.00,新车指导价19.40万(含税),2015-09,6.94万公里,国五,2.0,0次过户,2019-9,2019-9,2019-9,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/54101c033794afdex.htm
大众 探岳 2019款 330TSI 两驱豪华型,准新车,¥20.00,新车指导价23.80万(含税),2019-05,0.4万公里,国五,2.0,0次过户,2021-5,2020-5,2020-5,2.0T 186马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/b0ac7ba1d5390640x.htm
江淮 瑞风S3 2014款 1.5L 手动豪华智能型,0过户,¥4.00,新车指导价8.10万(含税),2015-03,4.6万公里,国四,1.5,0次过户,2020-3,2020-3,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/sjz/5b45e6304725825ex.htm
奥迪A6L 2012款 TFSI 标准型,0过户,¥22.19,新车指导价44.50万(含税),2014-03,5.33万公里,国四,2.0,0次过户,2020-3,2019-3,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/km/7cf1963aa00ae382x.htm
标致3008 2013款 1.6THP 自动至尚版,降价急售,¥9.00,新车指导价23.30万(含税),2014-10,8.78万公里,国五,1.6,0次过户,2020-10,2019-10,已过期,1.6T 163马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/weifang/7b478f1b35b367e3x.htm
雪佛兰 科鲁兹 2013款 1.6L SL MT,降价急售,¥3.80,新车指导价11.80万(含税),2013-11,9.11万公里,国四,1.6,1次过户,2019-11,2019-11,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/wx/0a51933af3a49dcbx.htm
别克 君越 2013款 2.0T SIDI 精英技术型,严选车,¥11.12,新车指导价30.40万(含税),2014-02,5.92万公里,国四,2.0,2次过户,2020-2,2020-3,已过期,2.0T 254马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jiaxing/72df91cccf8fdf65x.htm
雪铁龙C5 2013款 2.0L 自动尊享型,降价急售,¥7.30,新车指导价20.60万(含税),2014-04,11.51万公里,国四,2.0,0次过户,2020-4,2020-4,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/c0f0c0f6259fc41dx.htm
启辰R50 2013款 1.6L 手动时尚版,降价急售,¥2.50,新车指导价7.50万(含税),2013-11,5.05万公里,国四,1.6,0次过户,2019-11,2018-11,2018-11,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/8a6036ed0a44ab8bx.htm
沃尔沃XC60 2012款 T5 智雅版(进口),降价急售,¥12.50,新车指导价50.80万(含税),2012-03,8.23万公里,国四,2.0,0次过户,2020-3,2020-3,已过期,2.0T 240马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sh/f5c4b1f3368c1a74x.htm
比亚迪 速锐 2015款 1.5L 手动豪华型,降价急售,¥3.80,新车指导价8.30万(含税),2015-08,3.7万公里,国五,1.5,0次过户,2019-8,2019-8,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/linyi/168108d2f0910f68x.htm
别克GL8 2014款 3.0L XT豪华商务旗舰版,降价急售,¥18.86,新车指导价43.40万(含税),2015-02,11.57万公里,国五,3.0,0次过户,2021-2,2020-2,已过期,3.0L 258马力 V6,6档手自一体变速箱(AT),https://www.guazi.com/cd/fee6e1438a6df28bx.htm
马自达6 2011款 2.0L 手动型,降价急售,¥4.80,新车指导价18.50万(含税),2011-11,7.33万公里,国四,2.0,1次过户,2019-11,2019-11,已过期,2.0L 146马力 L4,6档手动变速箱(MT),https://www.guazi.com/suqian/4952dcaeeec3b463x.htm
哈弗H6 2016款 升级版 1.5T 自动两驱精英型,降价急售,¥7.00,新车指导价12.40万(含税),2016-07,3.63万公里,国五,1.5,0次过户,2020-7,2019-7,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/01282aed9903413fx.htm
马自达6 2013款 2.0L 自动时尚型,降价急售,¥8.23,新车指导价16.00万(含税),2015-01,4.53万公里,国四,2.0,0次过户,2021-1,2019-12,已过期,2.0L 147马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/tangshan/87d1f431a40a90e4x.htm
雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,降价急售,¥4.70,新车指导价11.70万(含税),2015-11,3.83万公里,国四,1.6,0次过户,2019-11,2019-11,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/fc76f9c627057a29x.htm
雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,降价急售,¥4.80,新车指导价11.70万(含税),2014-11,3.86万公里,国五,1.6,0次过户,2020-11,2019-11,2019-11,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/luoyang/9ce1a8e3df6bad35x.htm
别克 昂科拉 2014款 1.4T 自动两驱都市精英型,严选车,5.77,原价6.25万,2014-07,6.48万公里,国四,1.4,0次过户,2020-7,2019-6,2019-1,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/f524a9e1c03544c7x.htm
马自达CX-5 2015款 2.0L 自动两驱都市型,0过户,¥14.88,新车指导价20.70万(含税),2019-04,3.32万公里,国五,2.0,0次过户,2021-4,2019-6,已过期,2.0L 155马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/6361d5f65122f184x.htm
传祺GA6 2016款 235T DCT豪华版,准新车,¥10.00,新车指导价14.80万(含税),2018-10,0.18万公里,国五,1.5,0次过户,2020-10,2020-12,已过期,1.5T 152马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/tj/8772409915aa8ebfx.htm
荣威e550 2016款 尊享版,严选车,8.86,原价9.68万,2017-07,3.28万公里,国五,1.5,1次过户,2019-7,2019-7,已过期,1.5L 109马力 L4,2档自动变速箱(AT),https://www.guazi.com/hz/08b19731688edf18x.htm
别克 君越 2013款 2.4L SIDI精英舒适型,降价急售,¥13.55,新车指导价27.80万(含税),2014-12,6.54万公里,国五,2.4,0次过户,2020-12,2019-12,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xuzhou/2952170d0afd0e60x.htm
长城M4 2012款 1.5L 手动豪华型,0过户,¥3.00,新车指导价7.40万(含税),2013-04,4.67万公里,国四,1.5,0次过户,2020-4,2020-3,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/hf/fd38bbee64d454ddx.htm
本田CR-V 2012款 2.4L 四驱豪华版,降价急售,¥15.63,新车指导价26.00万(含税),2013-02,5.91万公里,国四,2.4,0次过户,2020-2,2020-2,已过期,2.4L 190马力 L4,5档自动变速箱(AT),https://www.guazi.com/cc/5fadd93de02ee158x.htm
大众 途安 2011款 1.4T 自动智雅版5座,0过户,¥7.82,新车指导价19.40万(含税),2012-10,4.33万公里,国四,1.4,0次过户,2019-10,2020-2,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/0c5b51355c09a41ax.htm
大众 朗逸 2011款 1.6L 手动品雅版,降价急售,¥4.50,新车指导价13.30万(含税),2011-03,5.03万公里,国四,1.6,0次过户,2019-3,2019-2,2019-2,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/sh/c95743f43b65cafax.htm
捷豹XJ 2012款 XJL 3.0 旗舰商务版,严选车,24.98,原价27.12万,2012-07,11.95万公里,国四,3.0,0次过户,2019-7,2019-7,2019-7,3.0L 238马力 V6,6档手自一体变速箱(AT),https://www.guazi.com/sh/020149cb0bb04532x.htm
奥迪A4L 2015款 35 TFSI 自动标准型,降价急售,¥17.00,新车指导价34.00万(含税),2014-10,4.52万公里,国五,2.0,0次过户,2020-10,2019-10,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sz/e8d4fa2f06baa119x.htm
