车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
别克 君威 2010款 2.0L 世博版,0过户,¥7.50,新车指导价22.10万(含税),2011-09,12.1万公里,国四,2.0,0次过户,2019-9,2019-9,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/7405d47273837058x.htm
奔腾X80 2013款 2.0L 自动舒适型,降价急售,¥5.73,新车指导价14.50万(含税),2013-12,6.09万公里,国四,2.0,0次过户,2019-12,2019-12,2019-12,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jn/41b4cede45974596x.htm
大众 迈腾 2012款 1.8TSI 豪华型,严选车,10.17,原价10.65万,2012-04,7.12万公里,国四,1.8,0次过户,2020-4,2020-4,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/handan/848681bb01ee7904x.htm
大众 宝来 2015款 质惠版 1.6L 手动舒适型,,¥6.90,新车指导价12.30万(含税),2016-01,7.28万公里,国五,1.6,1次过户,2020-1,2020-1,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/tj/8cb5129f1dc5e806x.htm
起亚K5 2012款 2.0L 自动DLX,降价急售,¥7.90,新车指导价20.50万(含税),2012-09,9.3万公里,国四,2.0,1次过户,2019-9,2019-7,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/ab8764b70a8744bax.htm
日产 轩逸 2012款 经典 1.6XE 自动舒适版,0过户,¥7.30,新车指导价11.90万(含税),2015-12,3.85万公里,国五,1.6,0次过户,2019-12,2019-12,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/sy/57b99620203fcdf1x.htm
东风风神AX7 2015款 2.3L 自动智尊型,降价急售,¥5.94,新车指导价16.20万(含税),2015-06,4.44万公里,国五,2.3,0次过户,2019-6,2019-5,2019-5,2.3L 171马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/c140d6db20fa2815x.htm
福特 福克斯 2012款 三厢 1.6L 自动舒适型,降价急售,¥5.90,新车指导价14.20万(含税),2013-01,2.37万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/b996ae922d80bd10x.htm
大众 途锐 2011款 3.0TSI 舒适型(进口),0过户,¥30.00,新车指导价85.80万(含税),2012-07,4.91万公里,国四,3.0,0次过户,2019-7,2019-7,已过期,3.0T 290马力 V6,8档手自一体变速箱(AT),https://www.guazi.com/bj/29d70f4891a176acx.htm
标致308 2014款 乐享版 经典 1.6L 自动优尚型,降价急售,¥6.05,新车指导价12.60万(含税),2016-02,3.47万公里,国五,1.6,0次过户,2020-2,2020-2,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/langfang/984d85ca27e48514x.htm
长安CS35 2012款 1.6L 手动豪华型 国IV,降价急售,¥3.70,新车指导价9.00万(含税),2013-07,7.15万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/e209fe35a40fa881x.htm
别克GL8 2013款 3.0L XT豪华商务旗舰版,降价急售,¥16.60,新车指导价43.40万(含税),2013-07,11.26万公里,国四,3.0,4次过户,2019-7,2019-7,已过期,3.0L 258马力 V6,6档手自一体变速箱(AT),https://www.guazi.com/bj/5050c337fa5eda53x.htm
大众 宝来 2016款 1.6L 手动舒适型,0过户,¥7.50,新车指导价13.00万(含税),2016-06,4.21万公里,国五,1.6,0次过户,2020-6,2019-6,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/8b1bf3c8026d724dx.htm
大众 速腾 2014款 改款 1.6L 手动领先型,0过户,¥7.90,新车指导价14.40万(含税),2015-11,3.13万公里,国四,1.6,0次过户,2019-11,2019-10,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/49059d384350fc10x.htm
大众 桑塔纳 2016款 1.6L 手动风尚版,降价急售,¥5.45,新车指导价9.80万(含税),2016-12,4.57万公里,国五,1.6,0次过户,2020-12,2019-12,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/langfang/86a759da12588ac9x.htm
标致3008 2015款 2.0L 自动经典版,降价急售,¥8.86,新车指导价18.60万(含税),2015-10,4.29万公里,国五,2.0,0次过户,2019-10,2019-9,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/71bddeebb6c79276x.htm
哈弗H2 2014款 1.5T 手动两驱精英版,降价急售,¥5.30,新车指导价11.30万(含税),2014-09,7.41万公里,国四,1.5,0次过户,2020-9,2019-9,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/zz/6fa9435d7529a9a6x.htm
奥迪Q5 2013款 40 TFSI 技术型,0过户,¥20.00,新车指导价46.40万(含税),2013-12,14.68万公里,国四,2.0,0次过户,2019-12,2019-11,2019-11,2.0T 211马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/bj/e33edf0ceaf68cd7x.htm
大众CC 2016款 2.0TSI 豪华型,降价急售,¥17.50,新车指导价30.80万(含税),2016-03,5.09万公里,国五,2.0,0次过户,2020-3,2020-3,已过期,2.0T 200马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sy/e3d5185d125ffb6bx.htm
雪铁龙 世嘉 2013款 两厢 1.6L 手动乐尚型,0过户,¥5.00,新车指导价11.70万(含税),2014-05,1.52万公里,国五,1.6,0次过户,2020-5,2019-4,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/wei/98b2d4030c902ba7x.htm
丰田 威驰FS 2017款 1.5L CVT锋驰版,准新车,¥7.00,新车指导价9.30万(含税),2018-07,1.35万公里,国五,1.5,0次过户,2019-7,2019-7,已过期,1.5L 107马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/jn/fcce1323724da60bx.htm
大众 朗逸 2013款 改款 1.6L 自动豪华版,降价急售,¥7.50,新车指导价15.90万(含税),2014-01,4.83万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/tj/b6cfa960998b9406x.htm
捷豹XJ 2013款 XJL 3.0 SC 全景商务版,降价急售,¥42.00,新车指导价119.20万(含税),2015-01,3.94万公里,国四,3.0,0次过户,2021-1,2020-1,已过期,3.0T 340马力 V6,8档手自一体变速箱(AT),https://www.guazi.com/bj/e8646ffa7647dfa0x.htm
雪铁龙 世嘉 2012款 三厢 1.6L 自动品尚型,降价急售,¥3.89,新车指导价12.70万(含税),2013-01,6.11万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 106马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/zz/a92a59455c819fefx.htm
现代 途胜 2009款 2.0L 手动两驱时尚型,降价急售,¥5.50,新车指导价18.40万(含税),2013-04,6.67万公里,国四,2.0,0次过户,2020-4,2020-3,已过期,2.0L 142马力 L4,5档手动变速箱(MT),https://www.guazi.com/weifang/5d10282a5ecff650x.htm
雪铁龙C5 2011款 2.3L 自动尊贵型,降价急售,¥4.55,新车指导价24.60万(含税),2011-11,15.2万公里,国四,2.3,1次过户,2019-11,2019-12,已过期,2.3L 171马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/tj/69847a3eee0380bcx.htm
丰田 YARiS L 致炫 2015款 1.5G 自动炫动天窗特别版,降价急售,¥6.78,新车指导价10.40万(含税),2015-02,2.99万公里,国五,1.5,0次过户,2021-2,2020-2,已过期,1.5L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/dl/0307eba92a5bfd02x.htm
雪佛兰 2015款 赛欧3 1.3L AMT理想版,降价急售,¥4.20,新车指导价7.50万(含税),2015-06,1.6万公里,国五,1.3,0次过户,2019-6,2019-6,已过期,1.3L 103马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/jining/d478a21b0d958c0ax.htm
MG 锐行 2016款 1.5L 自动超值豪华版,降价急售,¥5.40,新车指导价10.00万(含税),2016-12,3.47万公里,国五,1.5,0次过户,2020-12,2019-12,已过期,1.5L 109马力 L4,4档自动变速箱(AT),https://www.guazi.com/zz/6d75402ba4c08cb1x.htm
大众 途锐 2012款 R-Line 高配型(进口),降价急售,¥37.50,新车指导价96.60万(含税),2013-05,10.05万公里,国四,3.0,1次过户,2019-5,2019-5,已过期,3.0T 290马力 V6,8档手自一体变速箱(AT),https://www.guazi.com/bj/61de1f32b346274bx.htm
宝骏560 2015款 1.8L 手动豪华型,降价急售,¥5.63,新车指导价9.70万(含税),2015-07,13.19万公里,国四,1.8,0次过户,2019-7,2019-7,已过期,1.8L 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/c0d697fd775ac6e5x.htm
雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,降价急售,¥8.80,新车指导价18.40万(含税),2015-05,2.58万公里,国五,2.0,1次过户,2021-5,2020-4,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jn/1294c5be78de2a8bx.htm
北汽绅宝 绅宝X55 2016款 1.5T CVT豪华版,准新车,¥7.30,新车指导价13.00万(含税),2018-07,0.42万公里,国五,1.5,0次过户,2020-7,2019-7,2019-7,1.5T 150马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/qd/8519dd9138fc47abx.htm
北汽绅宝 绅宝X55 2016款 1.5T CVT精英版,降价急售,¥5.30,新车指导价11.80万(含税),2016-04,6.88万公里,国五,1.5,2次过户,2020-4,2019-4,已过期,1.5T 150马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/zz/5e33e50f69e1432ex.htm
福特 福睿斯 2015款 1.5L 手动舒适型,降价急售,¥4.40,新车指导价10.50万(含税),2016-08,9.39万公里,国五,1.5,0次过户,2020-6,2019-8,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/27da45b6a8262e5ex.htm
丰田 RAV4 2011款 2.0L 自动经典版,降价急售,¥8.80,新车指导价21.50万(含税),2012-09,5.87万公里,国四,2.0,1次过户,2019-9,2019-9,已过期,2.0L 150马力 L4,4档自动变速箱(AT),https://www.guazi.com/dl/ccd02accf8885963x.htm
现代 朗动 2012款 1.6L 手动领先型,降价急售,¥5.30,新车指导价12.60万(含税),2014-01,7.82万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 128马力 L4,6档手动变速箱(MT),https://www.guazi.com/yantai/f73085d6babaab65x.htm
起亚K2 2015款 两厢 1.4L AT GLS炫酷版,降价急售,¥5.46,新车指导价9.50万(含税),2016-09,2.45万公里,国四,1.4,0次过户,2020-9,2019-9,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/xuzhou/178c99df86c848d6x.htm
现代 瑞纳 2014款 1.4L 手动智能型GLS,降价急售,¥3.90,新车指导价8.60万(含税),2014-09,3.47万公里,国四,1.4,1次过户,2020-9,2019-9,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/683bd423c4ee43e4x.htm
大众POLO 2016款 1.4L 自动风尚型,降价急售,¥6.30,新车指导价9.50万(含税),2016-04,2.74万公里,国五,1.4,0次过户,2020-4,2020-4,已过期,1.4L 90马力 L4,6档自动变速箱(AT),https://www.guazi.com/jining/110aeca6138c0f05x.htm
比亚迪S7 2015款 2.0T 自动旗舰型,0过户,¥6.50,新车指导价15.20万(含税),2015-07,4.91万公里,国五,2.0,0次过户,2019-7,2019-7,已过期,2.0T 205马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/58690c7531db1f5bx.htm
雪佛兰 科鲁兹 2013款 掀背 1.6T 自动旗舰型,降价急售,¥6.20,新车指导价16.30万(含税),2015-05,5.95万公里,国五,1.6,1次过户,2021-5,2020-5,已过期,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/qd/518ffb73f1d4b33fx.htm
日产 天籁 2013款 2.0L XL舒适版,降价急售,¥12.90,新车指导价20.20万(含税),2015-03,2.61万公里,国四,2.0,1次过户,2021-3,2020-4,2020-4,2.0L 141马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/qd/c0135b2ecd0f7cd3x.htm
奔驰E级 2014款 改款 E 300 L 运动型,降价急售,¥31.25,新车指导价64.40万(含税),2014-10,5.67万公里,国四,3.0,0次过户,2020-10,2020-4,已过期,3.0L 245马力 V6,7档手自一体变速箱(AT),https://www.guazi.com/tangshan/2dc85348fb09e6fex.htm
别克 凯越 2011款 1.6LX-MT,严选车,¥2.98,新车指导价10.80万(含税),2011-05,7.73万公里,国四,1.6,0次过户,2019-5,2019-6,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/baoding/7551f0f1bdb551dfx.htm
传祺GS4 2016款 235T 手动豪华版,降价急售,¥7.09,新车指导价13.40万(含税),2016-11,1.88万公里,国五,1.5,0次过户,2020-11,2019-11,已过期,1.5T 152马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/48568c8bfe7c68d8x.htm
大众 途观 2013款 1.8TSI 自动四驱豪华型,0过户,¥14.00,新车指导价30.00万(含税),2013-11,4.22万公里,国四,1.8,0次过户,2019-11,2020-4,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zibo/fcff100e1c55dc44x.htm
起亚K2 2011款 三厢 1.4L MT GLS,0过户,¥3.70,新车指导价8.50万(含税),2011-12,3.43万公里,国四,1.4,0次过户,2019-12,2019-12,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/bd1f2b16e796b541x.htm
路虎 揽胜极光 2015款 2.0T 五门智耀版,降价急售,¥29.00,新车指导价50.80万(含税),2016-01,4.74万公里,国五,2.0,0次过户,2020-1,2020-1,已过期,2.0T 241马力 L4,9档手自一体变速箱(AT),https://www.guazi.com/bj/3d28eb8f3e77110ex.htm
北汽绅宝 绅宝X65 2015款 2.0T 自动精英型,降价急售,¥6.80,新车指导价14.10万(含税),2016-07,4.89万公里,国五,2.0,0次过户,2020-7,2019-7,已过期,2.0T 177马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/ddff72ac69824109x.htm
福特 福克斯 2018款 两厢经典 EcoBoost 180 自动精英型,降价急售,¥9.20,新车指导价14.50万(含税),2018-04,1.89万公里,国五,1.5,0次过户,2020-4,2019-7,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/4639f210a17c9233x.htm
现代 朗动 2012款 1.6L 自动领先型,0过户,¥6.70,新车指导价13.70万(含税),2013-03,7.5万公里,国四,1.6,0次过户,2020-3,2020-3,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/c16b0b15f6094461x.htm
现代 全新胜达 2013款 2.4L 自动两驱舒适型,降价急售,¥10.80,新车指导价24.70万(含税),2013-03,7.52万公里,国四,2.4,0次过户,2020-3,2020-4,2020-4,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yantai/e89c5a79c3a739cax.htm
大众POLO 2016款 1.4L 手动风尚型,0过户,¥4.80,新车指导价8.20万(含税),2016-12,1.81万公里,国五,1.4,0次过户,2020-12,2019-12,已过期,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/ty/9328ac71fde04d27x.htm
奥迪A4L 2015款 35 TFSI 百万纪念舒享版型,0过户,¥18.20,新车指导价34.90万(含税),2015-03,5.41万公里,国五,2.0,0次过户,2021-3,2020-3,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/bj/e4b96d2b5a4b795ex.htm
宝马1系 2013款 改款 118i 运动型(进口),降价急售,¥11.98,新车指导价33.80万(含税),2013-06,9.09万公里,国四,1.6,2次过户,2019-6,2019-6,已过期,1.6T 170马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/bj/784545389fc178ffx.htm
雪佛兰 2015款 赛欧3 1.3L 手动理想版,降价急售,¥3.51,新车指导价6.80万(含税),2015-09,5.12万公里,国五,1.3,2次过户,2019-9,2019-9,已过期,1.3L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/c558225ee3709f12x.htm
凯迪拉克XTS 2015款 28T 精英型,0过户,¥18.75,新车指导价40.20万(含税),2014-12,6.46万公里,国五,2.0,0次过户,2019-12,2019-12,已过期,2.0T 269马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jn/1820d0026834d5e9x.htm
东风风行 风行F600 2016款 F600L 1.5T 豪华型,降价急售,¥7.30,新车指导价11.30万(含税),2017-11,0.48万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5T 136马力 L4,6档手动变速箱(MT),https://www.guazi.com/sy/80f42e6741273350x.htm
马自达6 2014款 2.0L 自动经典型,0过户,¥7.50,新车指导价15.20万(含税),2015-03,6.71万公里,国五,2.0,0次过户,2021-3,2020-2,已过期,2.0L 147马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/sy/605c7fe43ea8ac7bx.htm
别克 昂科拉 2013款 1.4T 手动两驱进取型,降价急售,¥6.00,新车指导价16.30万(含税),2013-09,3.75万公里,国四,1.4,1次过户,2019-9,2019-10,已过期,1.4T 140马力 L4,6档手动变速箱(MT),https://www.guazi.com/bj/c3dd2452c574f40ex.htm
大众CC 2011款 2.0TSI 至尊型,降价急售,¥11.00,新车指导价32.70万(含税),2011-09,11.6万公里,国四,2.0,1次过户,2019-9,2019-9,已过期,2.0T 200马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/11bc3a4ac6ef27b0x.htm
大众 凌渡 2015款 230TSI DSG风尚版,降价急售,¥10.75,新车指导价17.40万(含税),2016-09,5.08万公里,国五,1.4,0次过户,2020-9,2019-8,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/xuzhou/e2a2cb647c7738b5x.htm
大众 速腾 2015款 1.6L 自动舒适型,0过户,¥8.80,新车指导价16.40万(含税),2015-06,4.44万公里,国五,1.6,0次过户,2019-6,2019-7,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/ty/cb53ed82feb3854ax.htm
MG6 2014款 掀背 1.8T 自动性能版,降价急售,¥5.10,新车指导价15.10万(含税),2013-11,6.78万公里,国四,1.8,1次过户,2019-11,2019-11,已过期,1.8T 160马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nmg/8f6174975f071735x.htm
奇瑞QQ3 2012款 梦想版 0.8L 手动梦想型,,¥1.20,新车指导价3.40万(含税),2012-08,0.75万公里,国四,0.8,1次过户,2019-8,2019-8,已过期,0.8L 58马力 L3,5档手动变速箱(MT),https://www.guazi.com/bj/88aa81eed8617846x.htm
本田 杰德 2014款 1.8L 自动舒适精英版 5座,,¥11.46,新车指导价17.10万(含税),2015-08,3.58万公里,国四,1.8,2次过户,2019-8,2019-8,已过期,1.8L 141马力 L4,5档自动变速箱(AT),https://www.guazi.com/dl/58a371c779a4835ax.htm
长安 逸动 2015款 1.6L 手动豪华型 国IV,严选车,¥3.80,新车指导价8.70万(含税),2015-09,7.04万公里,国五,1.6,0次过户,2019-9,2019-9,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/669fbea8a4501805x.htm
现代ix35 2012款 2.0L 自动两驱精英版GLS,,¥8.00,新车指导价21.30万(含税),2012-11,10.63万公里,国五,2.0,1次过户,2019-11,2020-1,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/09b0f094f9ecb479x.htm
MG3 2016款 1.3L AMT舒适版,降价急售,¥4.00,新车指导价7.70万(含税),2017-02,2.77万公里,国五,1.3,0次过户,2021-2,2020-2,已过期,1.3L 92马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/sjz/07dd766ab3d63cc8x.htm
奥迪A4L 2011款 2.0 TFSI 技术型,降价急售,¥9.80,新车指导价40.10万(含税),2010-11,14.38万公里,国四,2.0,1次过户,2019-11,2019-11,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/bj/efb07e7af89e6648x.htm
长城M4 2012款 1.5L 手动舒适型,降价急售,¥3.20,新车指导价6.90万(含税),2013-09,4.57万公里,国四,1.5,1次过户,2019-9,2019-9,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/8901e660fba5d43fx.htm
福特 福克斯 2012款 三厢 1.6L 自动风尚型,降价急售,¥6.25,新车指导价15.60万(含税),2014-09,5.76万公里,国五,1.6,0次过户,2020-9,2019-9,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/bj/db2476427681f21bx.htm
现代 途胜 2015款 1.6T 双离合两驱智能型,降价急售,¥13.00,新车指导价19.50万(含税),2016-07,4.11万公里,国五,1.6,0次过户,2020-7,2019-7,已过期,1.6T 177马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/handan/a35f7ea3e44d986cx.htm
捷豹XJ 2016款 XJL 3.0 SC 两驱典雅商务版,降价急售,¥39.00,新车指导价97.50万(含税),2016-02,2.11万公里,国五,3.0,1次过户,2020-2,2020-2,已过期,3.0T 340马力 V6,8档手自一体变速箱(AT),https://www.guazi.com/bj/123f195dcdf1975ax.htm
奔驰C级 2010款 C 200 CGI 时尚型,降价急售,¥9.30,新车指导价42.90万(含税),2011-01,9.91万公里,国四,1.8,2次过户,2020-1,2019-10,已过期,1.8T 184马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/bj/155793d12b407765x.htm
斯柯达 昕锐 2013款 1.6L 手动乐选型,降价急售,¥4.40,新车指导价9.20万(含税),2014-04,5.22万公里,国四,1.6,0次过户,2020-4,2019-4,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/baoding/0939ecea41b9b710x.htm
雪铁龙C5 2013款 2.3L 自动尊驭型,降价急售,¥8.13,新车指导价22.30万(含税),2014-05,9.21万公里,国四,2.3,1次过户,2020-5,2019-5,已过期,2.3L 171马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zz/82ce21902605a102x.htm
