车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
大众 桑塔纳 2013款 1.6L 自动舒适版,严选车,4.98,原价5.54万,2014-01,8.22万公里,国四,1.6,0次过户,2020-1,2020-1,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/nn/901326b8c1711ce9x.htm
DS 6 2014款 1.6T 尊享版THP160,降价急售,¥15.80,新车指导价29.60万(含税),2019-02,0.64万公里,国五,1.6,0次过户,2021-2,2020-2,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/fz/1b374270a88e956ex.htm
奔腾B70 2010款 2.0L 自动时尚型,严选车,¥3.57,新车指导价15.60万(含税),2011-08,3.66万公里,国四,2.0,1次过户,2019-9,2019-11,已过期,2.0L 146马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/sz/f86a2762aa4f0561x.htm
雪佛兰 迈锐宝XL 2018款 530T 自动锐享版,严选车,11.44,原价11.5万,2018-10,0.38万公里,国五,1.5,0次过户,2020-10,2019-10,已过期,1.5T 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/547562cc3d938b65x.htm
雪佛兰 创酷 2014款 1.4T 自动两驱豪华型,严选车,¥6.29,新车指导价14.50万(含税),2014-08,5.68万公里,国五,1.4,0次过户,2020-8,2019-8,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/46cdc9dfb44d6727x.htm
宝骏630 2014款 1.5L 手动精英型,严选车,3.05,原价3.3万,2014-09,3.96万公里,国五,1.5,0次过户,2020-9,2019-9,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/liuzhou/d4bb7dfef027e0f9x.htm
别克 英朗 2016款 15N 手动进取型,严选车,¥5.64,新车指导价11.90万(含税),2016-11,3.98万公里,国五,1.5,0次过户,2020-11,2019-11,已过期,1.5L 114马力 L4,5档手动变速箱(MT),https://www.guazi.com/liuzhou/46f0def67bd31f05x.htm
别克 英朗 2013款 GT 1.6L 自动时尚版,严选车,4.95,原价5.38万,2014-05,4.19万公里,国四,1.6,1次过户,2020-5,2020-5,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/3fe1c01c0260792bx.htm
奔驰S级 2012款 S 300 L 尊贵型 Grand Edition(进口),严选车,¥32.79,新车指导价108.30万(含税),2013-01,10.7万公里,国四,3.0,0次过户,2020-1,2019-12,已过期,3.0L 245马力 V6,7档手自一体变速箱(AT),https://www.guazi.com/gz/70e2ebc5de283cc4x.htm
福特 福克斯 2015款 三厢 1.6L 自动舒适型,严选车,6.45,原价6.64万,2016-08,2.31万公里,国五,1.6,0次过户,2020-8,2019-8,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nn/c271df1870a58b17x.htm
大众 捷达 2015款 1.6L 手动舒适型,严选车,4.67,原价4.78万,2015-09,8.11万公里,国五,1.6,0次过户,2019-9,2019-9,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/6a3eaaa3942027d6x.htm
福特 嘉年华 2013款 三厢 1.5L 自动时尚型,严选车,4.23,原价4.54万,2013-09,4.45万公里,国四,1.5,1次过户,2019-9,2019-9,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nn/748ee36a1db7da96x.htm
日产 轩逸 2012款 经典 1.6XE 自动舒适版,严选车,5.58,原价5.67万,2015-04,9.44万公里,国五,1.6,0次过户,2021-4,2019-6,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/dg/05ab3602e9b2326ex.htm
福特 福睿斯 2017款 幸福版 1.5L 自动时尚型,严选车,¥7.14,新车指导价13.30万(含税),2017-12,2.21万公里,国五,1.5,0次过户,2019-12,2019-12,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/liuzhou/55e2398b5008db05x.htm
宝马X4 2014款 xDrive20i X设计套装(进口),0过户,¥35.00,新车指导价53.20万(含税),2016-01,3.95万公里,国五,2.0,0次过户,2020-1,2019-12,已过期,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/gz/be4d5ee16d14906bx.htm
雪佛兰 迈锐宝 2013款 1.6T 自动舒适版,严选车,6.86,原价7.14万,2013-12,6.86万公里,国四,1.6,0次过户,2019-12,2019-11,已过期,1.6T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/8e3c4b8762867451x.htm
奔驰E级 2014款 改款 E 260 L 运动型,严选车,23.21,原价23.72万,2014-07,9.59万公里,国四,1.8,0次过户,2020-7,2019-7,已过期,1.8T 204马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/gz/35e103ac20eb0da2x.htm
奇瑞 艾瑞泽7 2015款 1.6L 手动致尚版,严选车,3.13,原价3.36万,2015-06,9.24万公里,国五,1.6,1次过户,2019-6,2019-5,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/1ec8cf59b675552dx.htm
猎豹CS10 2017款 2.0T 自动豪华型,严选车,6.39,原价6.79万,2016-12,3.48万公里,国五,2.0,0次过户,2020-12,2019-11,已过期,2.0T 177马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/gz/1bd81121665f562ex.htm
东风风神AX7 2016款 1.4T 手动智尚型,严选车,4.85,原价5.08万,2016-09,1.03万公里,国五,1.4,0次过户,2020-9,2019-8,已过期,1.4T 140马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/09632de8cd8cbd88x.htm
众泰T600 2016款 1.5T 手动精英型,严选车,¥3.61,新车指导价8.70万(含税),2016-09,5.34万公里,国五,1.5,0次过户,2020-9,2019-9,已过期,1.5T 162马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/8bc5440469cf3bd3x.htm
大众 速腾 2015款 230TSI 自动豪华型,严选车,¥10.99,新车指导价18.50万(含税),2016-04,3.24万公里,国五,1.4,0次过户,2020-4,2020-4,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/6dec3a1892a01ae0x.htm
众泰T700 2017款 1.8T 双离合尊贵型,严选车,7.42,原价7.61万,2017-08,5.77万公里,国五,1.8,1次过户,2019-8,2019-10,已过期,1.8T 177马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/gz/ad0a98a58660247ax.htm
奥迪Q5 2017款 40 TFSI 动感型,严选车,27.60,原价28.21万,2017-08,2.75万公里,国五,2.0,0次过户,2019-8,2019-7,已过期,2.0T 230马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/gz/e790804ffc64633ex.htm
现代 名图 2017款 1.8L 自动尊贵型DLX,严选车,9.51,原价9.72万,2017-05,4.12万公里,国五,1.8,0次过户,2021-5,2020-5,已过期,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/1d5d5b5718028676x.htm
凯迪拉克XTS 2014款 28T 舒适型,严选车,16.84,原价17.49万,2015-11,5.65万公里,国五,2.0,0次过户,2019-11,2019-10,已过期,2.0T 269马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/d0e295dddd4a60e1x.htm
奔驰CLA级 2017款 CLA 220 4MATIC(进口),严选车,23.95,原价24.03万,2017-06,1.45万公里,国五,2.0,0次过户,2019-6,2019-6,已过期,2.0T 184马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/0510bf5f95adcc33x.htm
吉利 帝豪 2014款 两厢 1.5L 手动时尚型,严选车,2.94,原价3.16万,2016-07,8.44万公里,国五,1.5,1次过户,2020-7,2019-6,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/deac1e7bc66e4023x.htm
大众CC 2012款 1.8TSI 豪华型,严选车,¥10.30,新车指导价28.90万(含税),2012-10,9.35万公里,国四,1.8,1次过户,2019-10,2020-5,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/17f6b79d503bfa35x.htm
长安CS15 2016款 1.5L 手动时尚版,严选车,3.18,原价3.32万,2016-09,3.11万公里,国五,1.5,0次过户,2020-9,2019-9,已过期,1.5L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/2b22cfd73206576cx.htm
本田 锋范 2015款 1.5L CVT舒适版,严选车,¥6.43,新车指导价9.70万(含税),2016-03,4.35万公里,国五,1.5,0次过户,2020-3,2020-1,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/524e3d00d9b473f1x.htm
本田 雅阁 2016款 2.0L 舒适版,严选车,12.89,原价13.17万,2016-09,3.45万公里,国五,2.0,0次过户,2020-9,2019-7,已过期,2.0L 155马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/ecd475869158c956x.htm
雪佛兰 科鲁兹 2015款 1.5L 经典 SL MT,严选车,¥4.54,新车指导价9.80万(含税),2016-02,3.98万公里,国五,1.5,0次过户,2020-2,2020-2,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/1bb6ef871c86824ax.htm
力帆820 2015款 1.8L 手动豪华型,严选车,3.66,原价3.93万,2016-01,2.82万公里,国五,1.8,0次过户,2020-1,2019-12,已过期,1.8L 133马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/e8004e7e468536bfx.htm
起亚 智跑 2016款 2.0L 自动两驱版GL,严选车,8.96,原价9.29万,2016-12,2.52万公里,国五,2.0,0次过户,2020-12,2019-12,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/86d6032b719c66bbx.htm
传祺GS4 2017款 235T 自动两驱豪华智联版,严选车,8.23,原价8.49万,2017-07,3.53万公里,国五,1.5,0次过户,2019-7,2019-6,已过期,1.5T 152马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/7c1809dfaf996548x.htm
福特 福睿斯 2017款 改款 1.5L 自动舒适型,严选车,6.45,原价6.59万,2018-09,1.33万公里,国五,1.5,0次过户,2020-9,2019-9,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/cd6f2f46082d7c2bx.htm
哈弗H6 Coupe 2016款 蓝标 1.5T 自动两驱都市型,严选车,¥6.98,新车指导价12.90万(含税),2017-02,3.54万公里,国五,1.5,0次过户,2021-2,2020-12,已过期,1.5T 150马力 L4,6档自动变速箱(AT),https://www.guazi.com/gz/3e4e5b059f243cffx.htm
宝骏510 2017款 1.5L 手动时尚型,严选车,4.27,原价4.4万,2017-07,1.41万公里,国五,1.5,0次过户,2019-7,2019-7,已过期,1.5L 112马力 L4,6档手动变速箱(MT),https://www.guazi.com/gz/89de05e3532593fdx.htm
现代 名图 2016款 1.6T 自动智能型GLS,严选车,9.02,原价9.54万,2016-11,4.29万公里,国五,1.6,0次过户,2020-11,2019-11,已过期,1.6T 175马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/95a70eb2b618ab7bx.htm
本田 飞度 2014款 1.5L LX 手动舒适型,严选车,4.71,原价4.81万,2015-11,7.05万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5L 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/942293921b1478f5x.htm
本田 思铂睿 2015款 2.0L 豪华版,严选车,10.44,原价10.89万,2015-10,11.25万公里,国五,2.0,0次过户,2019-10,2019-10,已过期,2.0L 155马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/a889126ff993c742x.htm
本田 缤智 2017款 1.5L CVT两驱舒适型,严选车,¥9.73,新车指导价14.80万(含税),2016-10,2.63万公里,国五,1.5,0次过户,2020-10,2019-10,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/49138c16aeb1e22bx.htm
宝马3系 2016款 316Li 时尚型,严选车,18.05,原价18.45万,2016-08,5.9万公里,国五,1.6,0次过户,2020-8,2019-8,已过期,1.6T 136马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/gz/f8b99e1712d35d59x.htm
荣威i6 2018款 20T 自动互联网智享版,严选车,7.61,原价8.29万,2018-02,1.76万公里,国五,1.5,0次过户,2020-2,2020-2,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/90459446ffe9f974x.htm
丰田 雷凌 2017款 1.2T V CVT豪华版,严选车,¥8.99,新车指导价14.50万(含税),2017-02,5.24万公里,国五,1.2,0次过户,2021-2,2020-1,已过期,1.2T 116马力 L4,8档无级变速箱(CVT),https://www.guazi.com/gz/bbb422a9ac2412abx.htm
大众 朗行 2017款 180TSI DSG舒适版,严选车,9.24,原价9.44万,2019-02,1.28万公里,国五,1.2,0次过户,2021-2,2020-1,已过期,1.2T 110马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/e7dc41493ff1cecdx.htm
宝马2系旅行车 2016款 218i 时尚型,严选车,12.53,原价13.2万,2016-08,3.2万公里,国五,1.5,0次过户,2020-8,2019-6,已过期,1.5T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/gz/81db47fd98356b85x.htm
别克 昂科拉 2018款 18T 自动两驱都市领先型,严选车,8.45,原价9万,2018-05,0.89万公里,国五,1.4,0次过户,2020-5,2019-5,已过期,1.4T 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/feebe403540ea20ex.htm
雪佛兰 科帕奇 2014款 2.4L 四驱旗舰版 7座,严选车,7.16,原价7.68万,2014-05,10.14万公里,国四,2.4,1次过户,2020-5,2019-7,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/d6c8ab5e780808ffx.htm
东风风行 菱智 2017款 M5L 1.6L 7座舒适型,严选车,5.18,原价5.3万,2017-07,2.94万公里,国五,1.6,0次过户,2019-7,2019-6,2019-6,1.6L 122马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/4d550e604ed9192dx.htm
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,严选车,8.08,原价8.46万,2015-06,5.86万公里,国五,2.0,0次过户,2019-6,2020-3,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/35d277074d850d82x.htm
大众 朗逸 2015款 1.6L 自动风尚版,严选车,6.92,原价7.13万,2016-09,5.58万公里,国五,1.6,0次过户,2020-9,2019-8,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/3778c77a604c7ca0x.htm
现代 领动 2016款 1.6L 自动智炫·精英型,严选车,7.41,原价7.59万,2017-02,5.32万公里,国五,1.6,0次过户,2021-2,2019-12,已过期,1.6L 130马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/94eaf894de2408b6x.htm
奇瑞 艾瑞泽5 2016款 1.5L 手动领潮版,严选车,3.60,原价3.69万,2017-01,3.52万公里,国五,1.5,0次过户,2021-1,2020-1,已过期,1.5L 116马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/b84e2c25779fe38ex.htm
路虎 揽胜极光 2015款 2.0T 五门锐动版,严选车,20.82,原价21.28万,2016-08,10.68万公里,国五,2.0,2次过户,2020-8,2019-7,2019-7,2.0T 241马力 L4,9档手自一体变速箱(AT),https://www.guazi.com/gz/761991037b90fed7x.htm
现代 朗动 2016款 1.6L 自动智能型,严选车,¥6.40,新车指导价12.60万(含税),2016-08,6.57万公里,国五,1.6,0次过户,2020-8,2019-8,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/592766bbb1562b4ax.htm
长安 逸动 2016款 1.6L 自动俊酷型,严选车,4.89,原价4.99万,2017-07,2.88万公里,国五,1.6,0次过户,2021-7,2019-7,已过期,1.6L 125马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/gz/079010f88fd1cd6bx.htm
讴歌CDX 2016款 1.5T 两驱悦享版,严选车,15.00,原价15.08万,2016-12,7.48万公里,国五,1.5,0次过户,2020-12,2019-9,2019-9,1.5T 182马力 L4,8档双离合变速箱(DCT),https://www.guazi.com/gz/cb2b3246002d8e20x.htm
三菱 欧蓝德 2016款 2.4L 四驱精英版 5座(进口),严选车,12.27,原价12.86万,2015-10,5.48万公里,国五,2.4,0次过户,2019-10,2019-9,已过期,2.4L 169马力 L4,6档无级变速箱(CVT),https://www.guazi.com/gz/41f7e8cb7e6880f7x.htm
宝马X1 2015款 sDrive18i 时尚晋级版,严选车,14.71,原价15.25万,2016-03,6.32万公里,国五,2.0,1次过户,2020-3,2020-2,已过期,2.0T 156马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/gz/082a0c0384b1b757x.htm
陆风X5 2015款 1.5T CVT创领版,严选车,4.60,原价4.77万,2015-12,4.86万公里,国四,1.5,0次过户,2019-12,2019-11,已过期,1.5T 150马力 L4,6档无级变速箱(CVT),https://www.guazi.com/gz/3d39c1aae227a1dbx.htm
宝马1系 2017款 118i 运动型,严选车,¥15.40,新车指导价24.90万(含税),2018-01,2.23万公里,国五,1.5,0次过户,2020-1,2020-1,已过期,1.5T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/gz/d286ea2e989f0243x.htm
长安商用 欧诺 2017款 1.5L基本型,严选车,¥2.83,新车指导价4.50万(含税),2017-08,1.94万公里,国五,1.5,0次过户,2019-8,2019-8,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/cdf5fd947eff458dx.htm
江淮 瑞风S3 2016款 1.5L 手动豪华智能型,严选车,3.21,原价3.28万,2015-12,3.16万公里,国五,1.5,0次过户,2019-12,2019-11,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/gz/42b8179010cfda58x.htm
传祺GS4 2017款 235T 自动两驱豪华智联版,严选车,7.96,原价8.13万,2017-06,5.79万公里,国五,1.5,0次过户,2019-6,2019-6,已过期,1.5T 152马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/2f625a28640d768ax.htm
东风风神AX3 2016款 1.5L 自动尚酷型,严选车,3.70,原价3.94万,2016-09,8.27万公里,国五,1.5,0次过户,2020-9,2019-9,2019-9,1.5L 116马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/36f72fb15d0c2ebfx.htm
猎豹CS10 2017款 2.0T 自动都市型,严选车,¥7.74,新车指导价13.00万(含税),2019-05,0.13万公里,国五,2.0,0次过户,2021-5,2020-5,已过期,2.0T 177马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/gz/f0d8c470c9c9fea4x.htm
本田 杰德 2016款 1.8L 自动舒适精英版 5座,严选车,10.01,原价10.62万,2016-11,6.56万公里,国五,1.8,0次过户,2020-11,2019-10,已过期,1.8L 141马力 L4,5档自动变速箱(AT),https://www.guazi.com/gz/bc6687508dc2f9b3x.htm
纳智捷 优6 SUV 2015款 1.8T 魅力型,严选车,5.42,原价5.78万,2015-08,3.82万公里,国五,1.8,0次过户,2019-8,2019-6,已过期,1.8T 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/b4e7983d3e3b6691x.htm
大众 凌渡 2017款 230TSI DSG风尚版,严选车,¥10.48,新车指导价17.40万(含税),2017-08,2.06万公里,国五,1.4,0次过户,2019-8,2019-8,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/41e0b3c275ed2025x.htm
别克 威朗 2017款 三厢 15S 自动领先型,严选车,8.05,原价8.36万,2016-12,5.89万公里,国五,1.5,0次过户,2020-12,2019-11,已过期,1.5L 118马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/026a295af53f618ex.htm
福特 福睿斯 2015款 1.5L 自动时尚型,严选车,6.08,原价6.53万,2015-12,1.37万公里,国五,1.5,0次过户,2019-12,2019-11,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/5f90a9c3c894d32ax.htm
一汽 骏派D60 2016款 1.5L 手动标准型,严选车,3.00,原价3.14万,2017-03,1.49万公里,国五,1.5,0次过户,2021-3,2020-3,已过期,1.5L 102马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/f51fbf7eefc5d60cx.htm
大众 途观L 2017款 330TSI 自动两驱旗舰版,严选车,19.09,原价19.55万,2017-02,1.68万公里,国五,1.8,0次过户,2021-2,2020-1,已过期,1.8T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/891969b087268aebx.htm
奥迪A3 2016款 Limousine 35 TFSI 领英型,严选车,13.33,原价13.7万,2016-04,4.09万公里,国五,1.4,0次过户,2020-4,2020-3,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/25021bf9a1bac9d7x.htm
宝马X1 2013款 sDrive18i 时尚型,严选车,13.02,原价13.55万,2014-06,5.06万公里,国四,2.0,0次过户,2020-6,2019-5,已过期,2.0L 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/832ffd65fbb98f7ex.htm
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,严选车,¥5.57,新车指导价11.90万(含税),2015-10,4.48万公里,国五,1.5,0次过户,2019-10,2019-9,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/ca8bc801e87b0918x.htm
福特 翼虎 2017款 EcoBoost 180 两驱虎跃型,严选车,10.90,原价11.25万,2017-01,3.2万公里,国五,1.5,0次过户,2021-1,2019-11,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/60bd816aa8f5d042x.htm
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL,严选车,¥8.66,新车指导价12.80万(含税),2017-09,2万公里,国五,1.2,0次过户,2019-9,2019-7,已过期,1.2T 116马力 L4,8档无级变速箱(CVT),https://www.guazi.com/gz/e384048e52195cf8x.htm
长安CS75 2014款 2.0L 手动豪华型 国V,严选车,¥5.34,新车指导价12.90万(含税),2016-11,3.64万公里,国五,2.0,0次过户,2020-11,2019-10,已过期,2.0L 158马力 L4,6档手动变速箱(MT),https://www.guazi.com/gz/8f6b0fa243e46ac8x.htm
凯迪拉克ATS-L 2014款 25T 舒适型,,¥15.48,新车指导价31.30万(含税),2016-01,5.57万公里,国五,2.0,1次过户,2020-1,2020-3,已过期,2.0T 230马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/bd94270e082daec8x.htm
别克 英朗 2013款 XT 1.6L 自动时尚版,严选车,4.34,原价4.75万,2013-10,13.06万公里,国四,1.6,0次过户,2019-10,2019-9,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/5525540f3764bc4fx.htm
吉利GX7 2013款 1.8L 手动进取型,严选车,2.81,原价3.17万,2013-10,2.91万公里,国四,1.8,1次过户,2019-10,2019-10,已过期,1.8L 139马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/4f66ef8bd2f7b4c5x.htm
