车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
日产 阳光 2015款 1.5XE 手动精英版,严选车,3.95,原价4.39万,2015-10,6.84万公里,国四,1.5,0次过户,2019-10,2019-10,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/a54d8eb7dfb2d9ccx.htm
起亚K5 2012款 2.0L 自动DLX,降价急售,¥9.15,新车指导价20.50万(含税),2013-11,4.46万公里,国四,2.0,0次过户,2019-11,已过期,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nantong/86749c986c24a790x.htm
别克 凯越 2013款 1.5L 手动经典型,降价急售,¥3.70,新车指导价10.50万(含税),2014-09,5.42万公里,国四,1.5,1次过户,2020-9,2019-10,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/yangzhou/9f66eb661b357b21x.htm
大众 朗逸 2011款 1.6L 自动品雅版,降价急售,¥4.20,新车指导价14.60万(含税),2011-09,12.8万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/shaoxing/6a8118373985974bx.htm
现代 瑞纳 2014款 1.4L 手动顶级型TOP,降价急售,¥4.80,新车指导价9.60万(含税),2016-03,2.75万公里,国四,1.4,0次过户,2020-3,2020-3,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/44ad147bb27f88d0x.htm
现代 瑞纳 2014款 1.4L 自动智能型GLS,降价急售,¥4.85,新车指导价9.40万(含税),2016-01,5.06万公里,国四,1.4,0次过户,2020-1,2020-1,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/fz/6a5e64a13022e2a4x.htm
现代 朗动 2012款 1.6L 手动领先型,降价急售,¥4.50,新车指导价12.60万(含税),2012-12,7.19万公里,国四,1.6,0次过户,2019-12,2019-12,2019-12,1.6L 128马力 L4,6档手动变速箱(MT),https://www.guazi.com/sh/f8466dea01763b53x.htm
奥迪Q5 2012款 2.0TFSI 技术型,0过户,¥17.50,新车指导价46.40万(含税),2012-09,6.88万公里,国四,2.0,0次过户,2019-9,2019-9,已过期,2.0T 211马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/fz/d3a24b3a307a987bx.htm
大众 甲壳虫 2013款 1.4TSI 舒适型(进口),0过户,¥13.55,新车指导价30.40万(含税),2013-05,3.41万公里,国四,1.4,0次过户,2020-5,2019-5,已过期,1.4 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/su/ec71414c0071de64x.htm
Jeep 指南者 2014款 改款 2.4L 四驱豪华版(进口),降价急售,¥12.50,新车指导价29.30万(含税),2016-06,5.03万公里,国四,2.4,1次过户,2020-6,2019-6,已过期,2.4L 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/a380f8c061402addx.htm
大众 速腾 2015款 1.6L 手动舒适型,降价急售,¥7.56,新车指导价15.10万(含税),2015-11,3.01万公里,国五,1.6,0次过户,2019-11,2019-11,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/linyi/7894f74f4bf4062ex.htm
福特 嘉年华 2013款 两厢 1.5L 自动时尚型,降价急售,¥4.20,新车指导价10.70万(含税),2014-01,5.63万公里,国四,1.5,1次过户,2020-1,2020-1,2020-1,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/hf/824703709489910dx.htm
现代 全新胜达 2013款 2.4L 自动两驱舒适型,降价急售,¥10.50,新车指导价24.70万(含税),2013-12,12.52万公里,国四,2.4,0次过户,2019-12,2019-12,已过期,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nj/94d8b76343b8edd5x.htm
启辰R50 2012款 1.6L 自动尊贵版,降价急售,¥3.20,新车指导价9.10万(含税),2012-12,6.77万公里,国四,1.6,0次过户,2018-12,2018-12,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/zz/b78f1d13ea3cc463x.htm
奇瑞 瑞虎3 2014款 1.6L 手动风尚版,降价急售,¥3.80,新车指导价8.00万(含税),2014-06,3.59万公里,国四,1.6,0次过户,2020-6,2019-6,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/03cbce49908e8800x.htm
比亚迪 速锐 2015款 1.5L 手动豪华型,0过户,¥4.10,新车指导价8.30万(含税),2015-12,4.84万公里,国五,1.5,0次过户,2019-12,2020-1,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/jinhua/8caf1a66eb87b0b6x.htm
大众POLO 2018款 1.5L 自动安驾型,降价急售,¥7.60,新车指导价9.80万(含税),2018-10,0.13万公里,国五,1.5,0次过户,2020-10,2019-10,已过期,1.5L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/liuzhou/c302d50515b85143x.htm
别克 君越 2011款 2.4L SIDI豪华版,0过户,¥8.23,新车指导价29.80万(含税),2011-07,11.55万公里,国五,2.4,0次过户,2019-7,2019-7,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/d65c83bd7e09bb85x.htm
起亚 智跑 2012款 2.0L 自动两驱版NAVI,0过户,¥7.82,新车指导价22.80万(含税),2012-12,13.44万公里,国四,2.0,0次过户,2019-12,2019-11,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/7897b7d82038c926x.htm
沃尔沃S90 2017款 T4 智远版,降价急售,¥27.10,新车指导价44.20万(含税),2017-08,2.63万公里,国五,2.0,0次过户,2019-8,2019-8,已过期,2.0T 190马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/tj/e903b31ce7819c7bx.htm
起亚K5 2014款 2.0L 自动GLS,降价急售,¥8.50,新车指导价19.40万(含税),2014-08,16.25万公里,国四,2.0,0次过户,2020-8,2019-7,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/e5c347e4499297afx.htm
大众 速腾 2015款 230TSI 自动舒适型,降价急售,¥10.11,新车指导价17.50万(含税),2015-09,5.84万公里,国五,1.4,0次过户,2019-9,2019-8,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/898021861b6b143dx.htm
奥迪A6L 2017款 TFSI 运动型,降价急售,¥34.60,新车指导价50.70万(含税),2017-06,2.64万公里,国五,1.8,0次过户,2020-6,2019-11,已过期,1.8T 190马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/yantai/5aeb6f35edc67857x.htm
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,降价急售,¥7.40,新车指导价14.80万(含税),2016-05,5.08万公里,国五,1.5,0次过户,2020-5,2019-4,已过期,1.5T 150马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yangzhou/23097975a4a03a1cx.htm
标致301 2014款 1.6L 自动舒适版,降价急售,¥3.65,新车指导价10.30万(含税),2014-03,3.3万公里,国四,1.6,0次过户,2020-3,2020-2,2020-3,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/sh/c71d8d726135bf22x.htm
雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,严选车,¥10.63,新车指导价19.50万(含税),2017-05,0.81万公里,国五,1.5,0次过户,2021-5,2019-5,已过期,1.5T 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/9b193c193c72d540x.htm
丰田 凯美瑞 2013款 2.5G 舒适版,降价急售,¥12.90,新车指导价22.80万(含税),2014-01,9.37万公里,国四,2.5,2次过户,2020-1,2019-7,已过期,2.5L 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/f35a5968d7b6331dx.htm
宝骏730 2016款 1.5T 手动舒适型 7座,降价急售,¥5.21,新车指导价8.40万(含税),2016-09,2.15万公里,国五,1.5,0次过户,2020-9,2019-9,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cq/7d61cc224054d1cbx.htm
别克 昂科拉 2014款 1.4T 自动两驱都市精英型,降价急售,¥7.30,新车指导价17.40万(含税),2014-04,7.14万公里,国四,1.4,0次过户,2020-4,2019-5,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nmg/96b09b5dfd53ea0fx.htm
一汽 骏派D60 2015款 1.5L 手动技术型,0过户,¥3.70,新车指导价7.80万(含税),2016-01,3.82万公里,国五,1.5,0次过户,2020-1,2020-1,已过期,1.5L 102马力 L4,5档手动变速箱(MT),https://www.guazi.com/zz/74524cf7183994bdx.htm
奥迪A4L 2013款 35 TFSI 自动标准型,降价急售,¥16.15,新车指导价33.60万(含税),2014-09,4.53万公里,国四,2.0,0次过户,2020-9,2019-8,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/cs/7827cf4fe92fe282x.htm
福特 福克斯 2012款 三厢 1.6L 自动舒适型,降价急售,¥6.67,新车指导价14.20万(含税),2015-04,3.54万公里,国四,1.6,0次过户,2021-4,2020-4,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/xa/d70f3dee886c12fcx.htm
福特 福克斯 2012款 两厢 1.6L 自动风尚型,0过户,¥5.65,新车指导价15.60万(含税),2013-06,5.74万公里,国四,1.6,0次过户,2019-6,2019-6,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/sy/f48210fcce920943x.htm
雷诺 科雷傲 2014款 改款 2.0L 两驱标准版(进口),降价急售,¥10.62,新车指导价22.00万(含税),2015-05,8.01万公里,国五,2.0,0次过户,2019-5,2020-4,已过期,2.0L 140马力 L4,6档无级变速箱(CVT),https://www.guazi.com/dg/7d43a42a184b9229x.htm
丰田 威驰 2014款 1.3L 自动型尚版,0过户,¥5.00,新车指导价9.10万(含税),2014-10,6.61万公里,国四,1.3,0次过户,2020-10,2019-10,已过期,1.3L 99马力 L4,4档自动变速箱(AT),https://www.guazi.com/jn/cef06a23c850ca8cx.htm
雪铁龙 爱丽舍 2015款 质尚版 1.6L 手动时尚型,降价急售,¥4.30,新车指导价9.10万(含税),2016-06,3.35万公里,国五,1.6,0次过户,2020-6,2020-1,2020-1,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/3543f1cbaaca0631x.htm
别克 威朗 2015款 三厢 20T 双离合精英型,0过户,¥10.42,新车指导价18.80万(含税),2016-09,3.97万公里,国五,1.5,0次过户,2020-9,2019-8,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/nj/2588fefac9a2fbd2x.htm
哈弗H6 2017款 换代 红标 1.5T 自动两驱智尚型,严选车,¥8.91,新车指导价14.40万(含税),2018-01,4.01万公里,国五,1.5,0次过户,2020-1,2020-4,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/zz/445a2f7e03b7ca97x.htm
MINI 2014款 1.5T COOPER Fun,降价急售,¥15.50,新车指导价27.70万(含税),2015-05,4.57万公里,国四,1.5,1次过户,2019-5,2019-9,已过期,1.5T 136马力 L3,6档手自一体变速箱(AT),https://www.guazi.com/cc/3155e195d7d2fac9x.htm
丰田 威驰 2017款 1.5L 手动创行版,降价急售,¥5.73,新车指导价8.40万(含税),2016-12,2.3万公里,国五,1.5,0次过户,2020-12,2019-11,已过期,1.5L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/luoyang/a6a93d9c33cc514bx.htm
别克 君越 2013款 2.4L SIDI领先舒适型,降价急售,¥11.46,新车指导价25.60万(含税),2015-11,7.81万公里,国五,2.4,1次过户,2019-11,2019-10,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/76e1f5dbd7e1d554x.htm
吉利 博越 2016款 1.8TD 自动智尊型,0过户,¥10.42,新车指导价16.20万(含税),2017-08,2.85万公里,国五,1.8,0次过户,2019-8,2019-7,已过期,1.8T 184马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cs/691367e0fe361c25x.htm
比亚迪S7 2015款 2.0T 自动尊贵型,降价急售,¥5.70,新车指导价14.10万(含税),2015-07,7.06万公里,国五,2.0,1次过户,2019-7,2019-5,已过期,2.0T 205马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/km/fbf48d1634873446x.htm
别克 君越 2016款 28T 豪华型,,¥18.75,新车指导价32.50万(含税),2017-09,1.78万公里,国五,2.0,2次过户,2019-9,2019-4,2019-4,2.0T 261马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/74d78af8e29e9442x.htm
起亚KX3 2015款 1.6L 自动两驱DLX,降价急售,¥7.82,新车指导价15.30万(含税),2016-09,5.29万公里,国五,1.6,0次过户,2020-9,2019-9,已过期,1.6L 125马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/2fa8ce47a0177bc2x.htm
雪佛兰 科鲁兹 2015款 1.5L 经典 SE MT,严选车,4.78,原价5.27万,2015-11,2.48万公里,国四,1.5,0次过户,2019-11,2019-11,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/b28082c03a3cb00bx.htm
大众 速腾 2015款 1.6L 手动时尚型,0过户,¥8.90,新车指导价14.30万(含税),2017-04,0.96万公里,国五,1.6,0次过户,2021-4,2020-4,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/zibo/7edb8cacb1570c62x.htm
北汽绅宝 绅宝D50 2016款 1.5L 手动精英版,降价急售,¥5.21,新车指导价9.10万(含税),2019-01,0.23万公里,国五,1.5,0次过户,2021-1,2019-12,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/handan/6e97f0c5f24e1a07x.htm
马自达 阿特兹 2018款 2.5L 蓝天尊崇版,降价急售,¥17.80,新车指导价23.50万(含税),2018-01,2.39万公里,国五,2.5,0次过户,2020-1,2020-1,已过期,2.5L 192马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/93825f6b369a6b55x.htm
丰田 花冠 2013款 1.6L 自动卓越版,降价急售,¥6.00,新车指导价11.80万(含税),2013-10,9.28万公里,国四,1.6,0次过户,2019-10,2019-10,已过期,1.6L 120马力 L4,4档自动变速箱(AT),https://www.guazi.com/su/df95523c69e533b6x.htm
现代 名图 2014款 1.8L 自动智能型GLS,降价急售,¥8.54,新车指导价16.30万(含税),2015-01,12.97万公里,国四,1.8,0次过户,2021-1,2020-1,2020-1,1.8L 143马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/wx/a620d8ce867c0970x.htm
别克 凯越 2011款 1.6LX-AT,0过户,¥4.00,新车指导价11.40万(含税),2013-08,7.2万公里,国四,1.6,0次过户,2019-8,2019-7,已过期,1.6L 110马力 L4,4档自动变速箱(AT),https://www.guazi.com/xuzhou/543c1b0128189f19x.htm
福特 翼搏 2013款 1.5L 自动风尚型,降价急售,¥6.30,新车指导价12.20万(含税),2014-11,0.57万公里,国四,1.5,0次过户,2020-11,2019-11,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/wx/06eb08c6024607bax.htm
别克 昂科威 2015款 20T 两驱领先型,0过户,¥14.10,新车指导价23.90万(含税),2015-06,4.39万公里,国五,1.5,0次过户,2019-6,2019-6,已过期,1.5T 169马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/c8938a9540dd1e84x.htm
本田 飞度 2016款 1.5L LXS CVT舒适天窗版,降价急售,¥8.03,新车指导价9.30万(含税),2018-01,3.12万公里,国五,1.5,0次过户,2020-1,2019-12,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cq/1670258e5cc4e14ax.htm
福特 福克斯 2012款 三厢 1.6L 手动舒适型,降价急售,¥4.70,新车指导价13.00万(含税),2013-12,4.81万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/nj/cbdda1fd9c03204bx.htm
丰田 卡罗拉 2014款 1.6L CVT GL-i,降价急售,¥9.48,新车指导价13.90万(含税),2016-07,4.61万公里,国五,1.6,1次过户,2020-7,2019-9,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/hrb/93873b9631fc507fx.htm
丰田 汉兰达 2009款 2.7L 两驱7座豪华版,降价急售,¥11.68,新车指导价32.40万(含税),2011-07,13.63万公里,国四,2.7,1次过户,2019-7,2019-7,已过期,2.7L 190马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/a4f64115f7941d03x.htm
大众 凌渡 2015款 230TSI 手动风尚版,降价急售,¥8.34,新车指导价15.80万(含税),2015-10,9.04万公里,国五,1.4,0次过户,2019-10,2019-10,已过期,1.4T 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/su/ef39225063ecdc6dx.htm
Jeep 指南者 2013款 2.0L 两驱运动版(进口),0过户,¥10.40,新车指导价24.10万(含税),2013-09,5.04万公里,国四,2.0,0次过户,2019-9,2019-9,已过期,2.0L 156马力 L4,6档无级变速箱(CVT),https://www.guazi.com/jn/220f8f6e8809eeebx.htm
Jeep 指南者 2011款 2.4L 四驱运动版(进口),0过户,¥8.35,新车指导价26.70万(含税),2011-07,7.16万公里,国四,2.4,0次过户,2019-7,2019-7,已过期,2.4L 170马力 L4,6档无级变速箱(CVT),https://www.guazi.com/dl/c92590a4ced97ffax.htm
标致308 2014款 乐享版 经典 1.6L 手动优尚型,0过户,¥4.90,新车指导价11.50万(含税),2016-05,4.98万公里,国四,1.6,0次过户,2020-5,2019-5,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/a464421d6e1fcccex.htm
雪佛兰 科鲁兹 2015款 掀背 1.6L 自动舒适版,降价急售,¥5.67,新车指导价13.40万(含税),2016-06,8.11万公里,国五,1.6,1次过户,2020-6,2019-7,已过期,1.6L 121马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/changzhou/20429e4ec96d3cdex.htm
Jeep 指南者 2014款 改款 2.4L 四驱舒适版(进口),降价急售,¥10.00,新车指导价26.70万(含税),2015-02,4.1万公里,国四,2.4,0次过户,2021-2,2020-2,已过期,2.4L 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/d26d6daa5133ee55x.htm
纳智捷 优6 SUV 2014款 1.8T 时尚型,降价急售,¥5.21,新车指导价16.30万(含税),2014-07,9.19万公里,国五,1.8,1次过户,2020-7,2019-7,已过期,1.8T 158马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/xa/d97f34a138afde16x.htm
比亚迪S6 2013款 白金版 2.0L 手动豪华型,降价急售,¥3.58,新车指导价8.70万(含税),2013-12,5.2万公里,国四,2.0,0次过户,2019-12,2019-12,2019-12,2.0L 140马力 L4,5档手动变速箱(MT),https://www.guazi.com/quanzhou/8a1cf725756a4808x.htm
现代 朗动 2015款 1.6L 手动领先型,降价急售,¥5.73,新车指导价12.60万(含税),2015-08,4.4万公里,国五,1.6,0次过户,2019-8,2019-8,2019-8,1.6L 128马力 L4,6档手动变速箱(MT),https://www.guazi.com/langfang/435e70363f712f4ax.htm
丰田 威驰 2017款 1.5L CVT创行版,降价急售,¥7.71,新车指导价9.50万(含税),2018-01,0.5万公里,国五,1.5,0次过户,2020-1,2020-1,2020-1,1.5L 107马力 L4,8档无级变速箱(CVT),https://www.guazi.com/cc/f90d610266bfc9cax.htm
别克 英朗 2016款 15N 自动精英型,0过户,¥7.20,新车指导价13.80万(含税),2016-05,1.95万公里,国五,1.5,0次过户,2020-5,2019-5,2019-5,1.5L 114马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/fz/2dc9e7585c29cf58x.htm
英菲尼迪QX50 2015款 2.5L 悦享版,降价急售,¥23.00,新车指导价41.20万(含税),2016-08,5.25万公里,国五,2.5,1次过户,2020-8,2019-8,已过期,2.5L 235马力 V6,7档手自一体变速箱(AT),https://www.guazi.com/bj/3bb05f3948623a4ax.htm
荣威350 2015款 1.5L 手动豪华天窗版,0过户,¥4.20,新车指导价8.50万(含税),2016-04,4.13万公里,国五,1.5,0次过户,2020-4,2019-4,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/da5ee2233634f2bex.htm
江淮 瑞风 2015款 2.0L穿梭 汽油长轴标准版HFC4GA3-3D,降价急售,¥5.21,新车指导价10.80万(含税),2014-12,6.09万公里,国四,2.0,0次过户,2020-12,2019-12,已过期,2.0L 147马力 L4,5档手动变速箱(MT),https://www.guazi.com/nb/748a58cbd3d90b60x.htm
别克 君越 2016款 28T 豪华型,降价急售,¥19.38,新车指导价32.50万(含税),2016-10,1.56万公里,国五,2.0,0次过户,2020-10,2019-10,已过期,2.0T 261马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/4a0191b16f6a1577x.htm
福特 嘉年华 2011款 三厢 1.5L 手动时尚型,降价急售,¥3.10,新车指导价9.80万(含税),2012-12,5.29万公里,国四,1.5,0次过户,2019-12,2019-12,已过期,1.5L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/jinhua/0321ae250a2f8a12x.htm
日产 天籁 2008款 2.0L XL舒适版,降价急售,¥6.14,新车指导价21.70万(含税),2009-09,14.84万公里,国四,2.0,0次过户,2019-9,2019-9,已过期,2.0L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/su/3c4d09f98dc9cc84x.htm
荣威550 2013款 经典版 550 1.8L 自动风尚型,0过户,¥5.00,新车指导价12.10万(含税),2015-12,5.93万公里,国四,1.8,0次过户,2019-12,2019-12,2019-12,1.8L 133马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/wx/6295de78ef8c0d94x.htm
起亚 智跑 2015款 2.0L 自动两驱版DLX,0过户,¥8.50,新车指导价19.30万(含税),2015-02,8.92万公里,国四,2.0,0次过户,2021-2,2020-4,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/xa/71c0559c41bbc04bx.htm
