车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
大众 朗行 2013款 1.6L 自动舒适型,0过户,¥8.34,新车指导价15.30万(含税),2015-11,4.52万公里,国五,1.6,0次过户,2021-1,2019-11,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/su/cf1700254429fe73x.htm
Jeep 指南者 2011款 2.4L 四驱运动版(进口),严选车,¥7.36,新车指导价26.70万(含税),2011-11,15.94万公里,国四,2.4,1次过户,2019-11,2019-10,已过期,2.4L 170马力 L4,6档无级变速箱(CVT),https://www.guazi.com/cq/a0c5ec587941e0dcx.htm
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,严选车,¥8.26,新车指导价20.30万(含税),2014-06,5.02万公里,国四,2.0,0次过户,2020-6,2019-5,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/mianyang/faf8e9a7e3b43a45x.htm
本田CR-V 2010款 2.4L 自动四驱豪华版,0过户,¥9.00,新车指导价26.00万(含税),2011-12,16万公里,国四,2.4,0次过户,2019-12,2019-11,2019-11,2.4L 170马力 L4,5档自动变速箱(AT),https://www.guazi.com/cq/71fe2dd62795dd80x.htm
本田CR-V 2012款 2.4L 四驱豪华版,0过户,¥13.00,新车指导价26.00万(含税),2013-01,9.47万公里,国四,2.4,0次过户,2020-1,2020-1,已过期,2.4L 190马力 L4,5档自动变速箱(AT),https://www.guazi.com/hrb/7015ae209acc1af4x.htm
别克 君越 2013款 2.4L SIDI豪华舒适型,,¥12.50,新车指导价29.90万(含税),2014-04,4.78万公里,国四,2.4,1次过户,2020-4,2020-4,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/weifang/2da82de6923e4299x.htm
大众 高尔夫 2011款 1.6 自动舒适型,,¥6.26,新车指导价15.20万(含税),2012-01,6.42万公里,国四,1.6,1次过户,2020-1,2020-1,已过期,1.6L 105马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/xm/acb7c07191d6601cx.htm
本田 锋范 2015款 1.5L 手动进取版,降价急售,¥6.20,新车指导价8.70万(含税),2016-06,6.89万公里,国五,1.5,0次过户,2020-6,2019-6,已过期,1.5L 131马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/2cf1127fb28a0765x.htm
纳智捷 优6 SUV 2015款 1.8T 时尚型,降价急售,¥6.36,新车指导价16.30万(含税),2016-08,2.58万公里,国五,1.8,0次过户,2020-8,2019-7,2019-7,1.8T 180马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hf/85af3661d501ac0ex.htm
日产 天籁 2016款 改款 2.0L XL舒适版,,¥15.63,新车指导价20.30万(含税),2018-01,3.42万公里,国五,2.0,1次过户,2020-1,2020-1,已过期,2.0L 150马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/baoding/7b09afd4bcd14d31x.htm
起亚K2 2012款 三厢 1.4L MT GLS纪念版,严选车,3.48,原价3.78万,2014-05,3.34万公里,国四,1.4,0次过户,2020-5,2019-5,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/420f9a6a0eb9b7e8x.htm
宝骏560 2015款 1.8L 手动精英型,降价急售,¥5.20,新车指导价9.10万(含税),2015-09,4.09万公里,国四,1.8,0次过户,2019-9,2019-9,已过期,1.8L 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/f230df29069923d8x.htm
斯柯达 明锐 2012款 1.4TSI DSG逸俊版,降价急售,¥5.06,新车指导价17.50万(含税),2012-04,8.26万公里,国四,1.4,0次过户,2020-4,2020-4,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sh/0fd7fc55d52ffb1dx.htm
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,0过户,¥4.48,新车指导价12.60万(含税),2014-04,11.01万公里,国四,1.5,0次过户,2020-4,2020-4,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cd/72491dffc8348c9dx.htm
别克GL8 2017款 25S 豪华型,降价急售,¥23.50,新车指导价27.10万(含税),2017-08,2.44万公里,国四,2.5,0次过户,2019-8,2019-8,2019-8,2.5L 200马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/f517916d66d2de45x.htm
哈弗H6 Coupe 2015款 蓝标改款 2.0T 手动两驱都市型,降价急售,¥8.00,新车指导价15.40万(含税),2016-02,4.35万公里,国五,2.0,0次过户,2020-2,2020-2,已过期,2.0T 194马力 L4,6档手动变速箱(MT),https://www.guazi.com/yantai/1a34fdb487639d52x.htm
传祺GS4 2015款 200T G-DCT精英版,降价急售,¥7.30,新车指导价13.70万(含税),2016-02,3.55万公里,国五,1.3,0次过户,2020-2,2020-2,已过期,1.3T 137马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/jiaxing/6d2851ce12a29d5fx.htm
雪佛兰 赛欧 2013款 三厢 1.4L 手动幸福版II,0过户,¥2.80,新车指导价8.00万(含税),2014-07,4.88万公里,国四,1.4,0次过户,2020-7,2019-7,2019-7,1.4L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/7610c70aa96aa961x.htm
福特 福克斯 2015款 三厢 1.6L 自动风尚型,0过户,¥7.30,新车指导价14.80万(含税),2016-01,2.91万公里,国五,1.6,0次过户,2020-1,2019-12,2019-12,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/cq/9e3490c63dbd7b34x.htm
长安 悦翔V5 2012款 1.5L 手动梦幻型,严选车,2.43,原价2.55万,2014-11,5.54万公里,国四,1.5,0次过户,2020-11,2019-10,已过期,1.5L 114马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/d31d0d5c9a0e72efx.htm
纳智捷 优6 SUV 2014款 1.8T 时尚型,降价急售,¥6.20,新车指导价16.30万(含税),2014-12,2.45万公里,国五,1.8,0次过户,2020-12,2019-12,已过期,1.8T 158马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/nj/dbceffb90d694b9cx.htm
雪佛兰 科鲁兹 2013款 1.6L SE MT,降价急售,¥5.30,新车指导价13.00万(含税),2014-09,1.97万公里,国四,1.6,0次过户,2019-9,2019-9,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/d86d814750b7b049x.htm
现代 领动 2016款 1.6L 自动智炫·精英型,降价急售,¥9.38,新车指导价13.00万(含税),2018-07,0.92万公里,国五,1.6,0次过户,2020-7,2019-7,已过期,1.6L 130马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/su/9595555aeed18925x.htm
长安CS35 2015款 1.6L 手动豪华型 国IV,0过户,¥4.50,新车指导价9.00万(含税),2015-07,7.34万公里,国四,1.6,0次过户,2019-7,2019-7,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/e65358d3692802fbx.htm
陆风X7 2015款 2.0T 全景尊贵版,降价急售,¥8.34,新车指导价15.20万(含税),2015-10,3.38万公里,国五,2.0,0次过户,2019-10,2019-10,已过期,2.0T 190马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/dl/883444bb283acbe2x.htm
标致308 2014款 乐享版 经典 1.6L 手动优尚型,严选车,4.80,原价5.03万,2016-01,5.84万公里,国五,1.6,1次过户,2020-1,2020-1,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/a769d5e3277d2be1x.htm
川汽野马 野马T70 2016款 1.8T CVT优雅型,降价急售,¥5.30,新车指导价11.90万(含税),2016-03,2.91万公里,国五,1.8,0次过户,2020-3,2020-1,已过期,1.8T 160马力 L4,6档无级变速箱(CVT),https://www.guazi.com/sh/77caf8f97f806199x.htm
别克 凯越 2013款 1.5L 手动尊享型,严选车,¥4.19,新车指导价11.50万(含税),2014-11,7.49万公里,国四,1.5,0次过户,2020-11,2019-11,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/6539809837a66da9x.htm
起亚 狮跑 2012款 2.0L 自动两驱版GLS,0过户,¥6.78,新车指导价20.00万(含税),2013-04,6.02万公里,国四,2.0,0次过户,2020-4,2020-4,已过期,2.0L 142马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/tj/c78a36072dc7d435x.htm
Jeep 指南者 2015款 2.0L 两驱运动版(进口),0过户,¥10.32,新车指导价24.10万(含税),2015-07,4.58万公里,国五,2.0,0次过户,2019-7,2019-6,已过期,2.0L 156马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/suqian/2140b755ecf20aecx.htm
现代 瑞纳 2010款 三厢 1.4L 自动舒适型GS,0过户,¥4.70,新车指导价9.40万(含税),2014-01,9.14万公里,国四,1.4,0次过户,2020-1,2020-2,已过期,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/foshan/f9e67c10d5d2542ax.htm
别克 凯越 2013款 1.5L 自动经典型,0过户,¥4.20,新车指导价11.10万(含税),2014-01,7.36万公里,国四,1.5,0次过户,2020-1,2020-1,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/8f300b30d92d7f49x.htm
宝马X1 2014款 sDrive18i 领先型,严选车,¥16.22,新车指导价34.60万(含税),2014-08,4.23万公里,国五,2.0,0次过户,2020-8,2019-7,已过期,2.0T 156马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/cd/95efc37238521d40x.htm
本田 思铂睿 2009款 2.4L 尊贵导航版,严选车,¥8.74,新车指导价28.90万(含税),2012-09,15.35万公里,国四,2.4,0次过户,2019-9,2019-9,已过期,2.4L 181马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/cd/181838d182343326x.htm
Jeep 指南者 2014款 2.4L 四驱运动版(进口),严选车,9.96,原价10.65万,2014-06,8.08万公里,国四,2.4,1次过户,2020-6,2019-6,已过期,2.4L 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/ad7e7037499a8212x.htm
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,严选车,¥12.52,新车指导价22.00万(含税),2015-01,2.59万公里,国四,2.0,1次过户,2021-1,2020-1,已过期,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/1c54edd965e364fax.htm
福特 翼虎 2015款 2.0L GTDi 四驱精英型,严选车,¥13.61,新车指导价27.40万(含税),2016-02,7.09万公里,国四,2.0,0次过户,2022-2,2020-2,2020-2,2.0T 242马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/365c860e6db8bbe4x.htm
奔驰GLA级 2015款 GLA 200 时尚型,严选车,¥19.30,新车指导价31.50万(含税),2015-08,3.54万公里,国五,1.6,0次过户,2019-8,2019-8,已过期,1.6T 156马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cd/1336437e4afb09bbx.htm
大众 捷达 2013款 1.6L 手动时尚型,降价急售,¥4.27,新车指导价9.60万(含税),2013-10,4.97万公里,国四,1.6,2次过户,2019-10,2020-1,2020-1,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/cq/c61fb772823e708bx.htm
斯柯达 速派 2015款 1.8TSI 手动绅仕版,严选车,¥8.14,新车指导价19.30万(含税),2016-06,8.13万公里,国五,1.8,0次过户,2020-6,2019-5,已过期,1.8T 160马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/634b59f85e5f7a7ex.htm
宝马X1 2015款 sDrive18i 时尚晋级版,严选车,14.26,原价15.14万,2015-12,11.34万公里,国四,2.0,1次过户,2019-12,2019-12,已过期,2.0T 156马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/cq/afcde153f8db7d5bx.htm
斯柯达 速派 2016款 TSI280 DSG创行版,降价急售,¥11.26,新车指导价20.60万(含税),2016-09,6.71万公里,国五,1.4,1次过户,2020-9,2019-9,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/nb/835cc6465b773691x.htm
福特 金牛座 2015款 EcoBoost 245 时尚型,降价急售,¥17.80,新车指导价27.00万(含税),2018-11,0.56万公里,国五,2.0,0次过户,2020-11,2019-7,2019-7,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sh/96108f7876e89004x.htm
东风风行 景逸S50 2014款 1.5L 手动尊享型,降价急售,¥3.99,新车指导价8.10万(含税),2015-12,4.5万公里,国四,1.5,0次过户,2019-12,2019-12,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/xa/8b93b075e4a4c2eax.htm
福特 福睿斯 2015款 1.5L 手动舒适型,0过户,¥5.73,新车指导价10.50万(含税),2016-07,3.37万公里,国五,1.5,0次过户,2020-7,2019-7,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/1439145bf2e95507x.htm
丰田 威驰 2014款 1.3L 手动型尚版,降价急售,¥4.80,新车指导价8.20万(含税),2015-12,8.52万公里,国五,1.3,0次过户,2019-12,2019-12,已过期,1.3L 99马力 L4,5档手动变速箱(MT),https://www.guazi.com/tj/c8d1d4c349f54e28x.htm
日产 轩逸 2016款 1.6XV CVT智享版,严选车,¥9.32,新车指导价15.20万(含税),2017-12,2.1万公里,国五,1.6,1次过户,2019-12,2019-12,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cd/98293b6e74c75dfbx.htm
别克 凯越 2013款 1.5L 手动经典型,严选车,¥3.92,新车指导价10.50万(含税),2014-09,9.16万公里,国四,1.5,1次过户,2020-9,2019-9,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/02a2bf476194ca0bx.htm
雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,降价急售,¥8.50,新车指导价20.30万(含税),2015-02,8.54万公里,国五,2.0,2次过户,2021-2,2019-10,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/c7742ad81d837b9ex.htm
别克 君威 2014款 2.0L 领先时尚型,严选车,¥8.41,新车指导价19.40万(含税),2014-09,8.69万公里,国五,2.0,0次过户,2020-9,2019-9,已过期,2.0L 154马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/456f2445a98fb3d8x.htm
标致508 2015款 1.6THP 自动致逸版,严选车,9.55,原价9.82万,2016-05,6.28万公里,国五,1.6,0次过户,2020-5,2019-5,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/c66128029a7bb763x.htm
长安 睿骋 2014款 1.8T 自动尊贵周年版 国IV,降价急售,¥5.80,新车指导价16.30万(含税),2014-10,8.83万公里,国四,1.8,0次过户,2020-10,2019-9,已过期,1.8T 177马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cq/caad40167d545a73x.htm
起亚K3 2015款 1.6L 自动GL,0过户,¥6.57,新车指导价12.20万(含税),2016-02,4.34万公里,国四,1.6,0次过户,2020-2,2020-1,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/suqian/641fdd3e1e75591ax.htm
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,降价急售,¥6.70,新车指导价13.70万(含税),2016-04,7.04万公里,国五,1.6,0次过户,2020-4,2020-3,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/ty/fb286c9461b0a239x.htm
雪佛兰 爱唯欧 2011款 三厢 1.4L MT SL,降价急售,¥3.20,新车指导价8.90万(含税),2014-05,5.46万公里,国四,1.4,0次过户,2020-5,2019-5,已过期,1.4L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/hf/fef25b6e00bf8ba5x.htm
日产 天籁 2011款 2.0L XL舒适版,0过户,¥8.30,新车指导价21.70万(含税),2012-10,8.33万公里,国四,2.0,0次过户,2019-10,2019-10,已过期,2.0L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/cs/3c60a1921fcea0f1x.htm
奇瑞 瑞虎3 2014款 1.6L 手动智尚版,0过户,¥4.00,新车指导价8.50万(含税),2015-08,5.9万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/nmg/161166b6e712ef5fx.htm
东风风行 菱智 2014款 M3 1.6L 7座舒适型,降价急售,¥3.80,新车指导价7.80万(含税),2014-11,4.38万公里,国四,1.6,0次过户,2020-11,2019-10,已过期,1.6L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/eb1379f8cbdfe183x.htm
福特 福克斯 2011款 三厢 1.8L 手动舒适型,严选车,¥3.05,新车指导价12.50万(含税),2011-01,7.71万公里,国四,1.8,0次过户,2020-1,2020-1,已过期,1.8L 124马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/6fee5c96276244b0x.htm
现代 全新胜达 2013款 2.4L 自动四驱尊贵型,0过户,¥12.26,新车指导价31.10万(含税),2014-05,10.95万公里,国四,2.4,0次过户,2020-5,2019-5,2019-5,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cd/fc7e76fa1b659cc5x.htm
观致3 2014款 两厢 1.6T 自动致臻型,降价急售,¥5.83,新车指导价18.70万(含税),2014-12,6.51万公里,国五,1.6,2次过户,2020-12,2019-12,已过期,1.6T 156马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/tangshan/b12027d1be293157x.htm
东风风行 景逸X3 2014款 1.5L 尊享型,降价急售,¥3.20,新车指导价8.50万(含税),2014-11,5.06万公里,国四,1.5,0次过户,2020-11,2019-11,已过期,1.5L 120马力 L4,5档手动变速箱(MT),https://www.guazi.com/nantong/1e4cf70a5da8d2fax.htm
丰田 YARiS L 致炫 2016款 改款 1.3E 手动魅动版,严选车,¥5.16,新车指导价8.10万(含税),2017-06,0.7万公里,国五,1.3,0次过户,2019-6,2019-6,已过期,1.3L 99马力 L4,5档手动变速箱(MT),https://www.guazi.com/cd/b6a94eacd6a8264ax.htm
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,降价急售,¥7.08,新车指导价13.70万(含税),2016-04,6.27万公里,国五,1.6,0次过户,2020-4,已过期,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/ty/e4874a9ba9c34cfcx.htm
丰田 凯美瑞 2015款 2.0E 精英版,降价急售,¥14.00,新车指导价20.10万(含税),2015-05,4.74万公里,国五,2.0,0次过户,2021-5,2019-5,已过期,2.0L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/eb923f8827256c78x.htm
标致301 2014款 1.6L 手动舒适版,油改气,¥3.70,新车指导价9.20万(含税),2015-02,5.39万公里,国五,1.6,0次过户,2020-2,2020-2,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/baotou/1b87fb3ca80264fcx.htm
启辰R50 2012款 1.6L 自动舒适版,严选车,¥3.38,新车指导价8.30万(含税),2012-12,6.28万公里,国四,1.6,1次过户,2019-12,2019-12,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/mianyang/bd5a95daaa20e961x.htm
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,0过户,¥6.50,新车指导价14.00万(含税),2015-05,3.73万公里,国四,1.5,0次过户,2021-5,2019-7,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/weifang/654d35ea789350e3x.htm
比亚迪S7 2015款 2.0T 升级版 自动旗舰型,降价急售,¥6.40,新车指导价15.20万(含税),2015-09,9.35万公里,国五,2.0,0次过户,2019-9,2019-9,已过期,2.0T 205马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/deyang/d0bec692616eb580x.htm
本田 雅阁 2012款 2.4L LX,降价急售,¥10.00,新车指导价23.90万(含税),2012-09,5.13万公里,国四,2.4,0次过户,2019-9,2019-8,2019-8,2.4L 179马力 L4,5档自动变速箱(AT),https://www.guazi.com/jiaxing/33c79b23971a5c8cx.htm
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,降价急售,¥11.25,新车指导价20.60万(含税),2015-06,5.74万公里,国四,1.5,0次过户,2019-6,2019-6,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nc/bf1982c234a9a32bx.htm
大众 宝来 2014款 1.6L 手动舒适型,降价急售,¥5.73,新车指导价12.60万(含税),2014-09,6.81万公里,国四,1.6,0次过户,2020-9,2019-9,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/qd/ab1bf95d76f6978cx.htm
现代 朗动 2013款 1.6L 自动领先型,降价急售,¥6.36,新车指导价13.90万(含税),2014-09,5.38万公里,国四,1.6,0次过户,2020-9,2019-9,已过期,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jining/fe1fb36bca967a11x.htm
别克 威朗 2016款 两厢 15S 自动领先型,0过户,¥8.86,新车指导价16.90万(含税),2016-06,2.59万公里,国五,1.5,0次过户,2020-6,2020-4,2020-4,1.5L 118马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/d8afd4ce2b25deeax.htm
大众 途锐 2014款 3.0TSI 新锐版(进口),降价急售,¥33.34,新车指导价72.50万(含税),2014-05,9.03万公里,国五,3.0,0次过户,2020-5,2019-5,已过期,3.0T 290马力 V6,8档手自一体变速箱(AT),https://www.guazi.com/sh/025a5dfd1bb88153x.htm
大众 桑塔纳 2015款 1.6L 手动风尚版,降价急售,¥5.05,新车指导价9.80万(含税),2016-08,3.72万公里,国五,1.6,0次过户,2020-8,2019-8,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/fd9fc4b53fb64943x.htm
奔腾X80 2013款 2.0L 自动豪华型,降价急售,¥5.96,新车指导价15.80万(含税),2014-08,7.59万公里,国四,2.0,0次过户,2019-8,2019-8,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nb/07e0396fb00ef3c8x.htm
现代 瑞奕 2014款 1.4L 自动GLX,0过户,¥4.48,新车指导价9.50万(含税),2014-07,7.71万公里,国四,1.4,0次过户,2020-7,2019-7,2019-7,1.4L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/tangshan/713ee296e0681dffx.htm
